"id","parent_id","root_id"
"15543","2172","8"
"15544","1000","8"
"15545","918","8"
"15546","1000","8"
"15547","917","8"
"15548","3676","8"
"15549","3096","8"
"15550","1000","8"
"15551","1000","8"
"15552","1000","8"
"15587","2331","8"
"15554","1000","8"
"15555","1000","8"
"15556","4379","8"
"15557","1000","8"
"16584","1000","8"
"15559","1000","8"
"15619","5287","8"
"15561","1000","8"
"15562","1000","8"
"15563","1000","8"
"16534","1000","8"
"15565","6149","8"
"15566","1000","8"
"15567","1000","8"
"15568","12384","8"
"15569","1605","8"
"15570","3036","8"
"15571","3736","8"
"15572","3818","8"
"15573","1000","8"
"15574","961","8"
"15575","1000","8"
"15576","1000","8"
"15577","1000","8"
"15578","1000","8"
"15579","15580","8"
"15580","1293","8"
"15581","1000","8"
"15582","3923","8"
"15583","1000","8"
"15584","1000","8"
"15585","3421","8"
"15588","4","4"
"18922","3291","8"
"15590","5923","8"
"18633","2312","8"
"15592","4721","8"
"15593","1000","8"
"15594","1000","8"
"15596","1000","8"
"15597","1000","8"
"15598","6037","8"
"15631","1000","8"
"15600","1000","8"
"15601","1293","8"
"15602","1000","8"
"15603","1000","8"
"15605","1000","8"
"15606","1000","8"
"15607","554","8"
"15608","262","8"
"16637","6222","8"
"15610","1000","8"
"16656","1000","8"
"15613","1000","8"
"15635","18314","8"
"15649","1000","8"
"15650","1455","8"
"15651","11710","8"
"15652","11710","8"
"15653","18314","8"
"15654","6165","8"
"15655","18314","8"
"15656","6083","8"
"15657","6165","8"
"15679","3421","8"
"15680","462","8"
"16635","9955","8"
"15682","1000","8"
"15683","1000","8"
"15684","3931","8"
"17275","1000","8"
"15688","2036","8"
"15689","1769","8"
"15691","3674","8"
"15693","3655","8"
"15695","1000","8"
"15696","1439","8"
"16240","1000","8"
"15700","1000","8"
"15701","1000","8"
"15702","1000","8"
"15703","535","8"
"15704","1000","8"
"15705","1000","8"
"15706","8112","8"
"15707","1000","8"
"15708","6075","8"
"15709","15708","8"
"15710","6165","8"
"15711","6121","8"
"15712","15711","8"
"15713","2251","8"
"15714","6241","8"
"15715","3666","8"
"15716","2393","8"
"15717","387","8"
"15718","15720","8"
"15719","494","8"
"15720","131","8"
"15721","1000","8"
"15722","3036","8"
"16276","1000","8"
"15725","1000","8"
"15726","1000","8"
"15727","2069","8"
"15728","6106","8"
"15729","7348","8"
"15730","1000","8"
"15731","3425","8"
"15732","1000","8"
"15733","1000","8"
"15734","1000","8"
"15736","1000","8"
"15737","1000","8"
"16566","131","8"
"16224","1000","8"
"15740","1000","8"
"15743","1000","8"
"15744","1000","8"
"15745","1000","8"
"15746","1000","8"
"15747","1000","8"
"15748","1000","8"
"15749","1000","8"
"15750","1000","8"
"18606","35","1"
"15752","1000","8"
"15753","321","8"
"15754","1000","8"
"16646","1000","8"
"15756","1000","8"
"16589","1000","8"
"15758","3178","8"
"15759","1000","8"
"16014","6299","8"
"15761","1000","8"
"15762","1000","8"
"15766","3786","8"
"15767","15768","8"
"15768","2279","8"
"15769","268","8"
"15772","1000","8"
"15774","2","2"
"15775","1000","8"
"15776","220","8"
"15777","1000","8"
"15778","1000","8"
"15779","1000","8"
"15780","1000","8"
"15781","1000","8"
"15782","1000","8"
"15783","1174","8"
"15785","1000","8"
"15786","1000","8"
"15950","6229","8"
"15788","6681","8"
"15789","7877","8"
"16724","1000","8"
"15791","1000","8"
"15792","6110","8"
"15796","1000","8"
"15798","1000","8"
"15799","6665","8"
"15800","1000","8"
"15801","74","8"
"15802","1000","8"
"15803","1000","8"
"15804","1159","8"
"15805","1000","8"
"15991","1359","8"
"15807","1000","8"
"16532","1000","8"
"15809","1000","8"
"15810","1000","8"
"15811","1000","8"
"15812","1000","8"
"15813","1000","8"
"15814","7350","8"
"15815","1000","8"
"15816","1000","8"
"15817","1000","8"
"15818","1000","8"
"15819","10032","8"
"15820","1000","8"
"15821","1000","8"
"15822","6728","8"
"15823","1000","8"
"15824","1000","8"
"15825","3541","8"
"15826","9466","8"
"15827","1000","8"
"15828","1000","8"
"15830","1000","8"
"16667","4676","8"
"15832","1000","8"
"15833","1189","8"
"15834","1000","8"
"15835","1000","8"
"16528","1000","8"
"15837","1000","8"
"15838","1000","8"
"15839","1000","8"
"16115","1000","8"
"15841","1000","8"
"15842","15814","8"
"18655","5922","8"
"18704","721","8"
"15845","6007","8"
"15846","6007","8"
"15847","2309","8"
"15848","3720","8"
"15849","6080","8"
"15850","6086","8"
"15851","1000","8"
"15852","1000","8"
"15853","1000","8"
"15854","1000","8"
"15855","1000","8"
"15856","1000","8"
"15857","1000","8"
"15858","5928","8"
"15859","1000","8"
"15860","1000","8"
"16666","3957","8"
"15862","1000","8"
"16236","1000","8"
"15864","1000","8"
"17034","1000","8"
"15866","3226","8"
"15867","1000","8"
"15869","1000","8"
"15870","1000","8"
"15871","1000","8"
"15872","1000","8"
"15873","6335","8"
"15874","958","8"
"15875","1266","8"
"15876","1000","8"
"15877","5756","8"
"18300","3352","8"
"16032","1605","8"
"15880","1000","8"
"15881","1000","8"
"15882","1000","8"
"15883","1000","8"
"15884","3711","8"
"15885","1000","8"
"15886","1000","8"
"15887","1312","8"
"15888","1000","8"
"19093","3820","8"
"15890","6192","8"
"15891","1000","8"
"15892","1000","8"
"15893","1000","8"
"15925","1000","8"
"15926","1000","8"
"15927","1000","8"
"15928","1000","8"
"15929","1000","8"
"15930","409","8"
"15931","4391","8"
"15933","8603","8"
"15934","4214","8"
"15935","1000","8"
"15936","1000","8"
"15937","1000","8"
"15938","535","8"
"15939","6093","8"
"15940","849","8"
"15941","849","8"
"15943","6148","8"
"15944","15943","8"
"15945","6148","8"
"15946","11557","8"
"15947","1000","8"
"15948","961","8"
"15949","566","8"
"15951","566","8"
"15952","15951","8"
"18303","1000","8"
"15956","1000","8"
"15957","1000","8"
"15958","372","8"
"15959","2145","8"
"15960","6665","8"
"15961","6008","8"
"15962","3588","8"
"15963","258","8"
"15964","816","8"
"15965","1174","8"
"16292","9535","8"
"15968","5451","8"
"15972","7257","8"
"15979","1000","8"
"15980","1000","8"
"15981","1000","8"
"16132","5726","8"
"15984","1000","8"
"15985","6162","8"
"15986","1000","8"
"16306","1000","8"
"18589","6229","8"
"15994","4967","8"
"15995","4967","8"
"15996","3640","8"
"15997","6192","8"
"15998","3770","8"
"15999","3722","8"
"16000","6041","8"
"16001","3793","8"
"16002","819","8"
"16003","6401","8"
"16004","1000","8"
"16005","9266","8"
"16006","8433","8"
"16627","6295","8"
"16008","1284","8"
"16009","2398","8"
"16010","961","8"
"16012","7519","8"
"16017","658","8"
"16019","15720","8"
"16020","10082","8"
"16021","1000","8"
"16022","10077","8"
"16024","1000","8"
"16025","3860","8"
"16026","3798","8"
"16029","10494","8"
"16028","5951","8"
"16030","3670","8"
"16031","6229","8"
"16033","5989","8"
"16034","9398","8"
"16344","1000","8"
"16036","2279","8"
"16037","16036","8"
"16038","2646","8"
"16039","961","8"
"16040","6031","8"
"16041","1312","8"
"16042","1000","8"
"16043","1000","8"
"16044","1000","8"
"16046","1000","8"
"16048","1000","8"
"18781","392","8"
"16050","1000","8"
"16051","1000","8"
"16052","6952","8"
"16053","5746","8"
"16054","3731","8"
"16056","1000","8"
"16125","9848","8"
"16058","535","8"
"16059","6075","8"
"16060","1000","8"
"16061","1000","8"
"16062","16063","8"
"16063","254","8"
"16064","16062","8"
"16114","1000","8"
"16066","1000","8"
"16067","958","8"
"16069","1261","8"
"16070","1000","8"
"16299","1000","8"
"16072","10209","8"
"16073","3982","8"
"16074","3722","8"
"16075","10078","8"
"16076","703","8"
"16077","3957","8"
"16078","3957","8"
"16079","1000","8"
"16080","1000","8"
"16126","3678","8"
"16113","1412","8"
"18598","11181","8"
"16085","1000","8"
"16665","108","8"
"16092","1000","8"
"16094","1000","8"
"16095","1000","8"
"16096","1000","8"
"16097","478","8"
"16098","3737","8"
"16099","3667","8"
"16100","1000","8"
"16101","8570","8"
"16102","1000","8"
"16103","1000","8"
"16104","6086","8"
"16105","1000","8"
"16673","16672","8"
"16107","1000","8"
"16109","4613","8"
"16110","5349","8"
"16116","1000","8"
"16117","1000","8"
"16118","1000","8"
"16120","3931","8"
"16121","1000","8"
"16122","1000","8"
"16123","1000","8"
"16533","1000","8"
"16127","12426","8"
"16129","1000","8"
"16130","1000","8"
"16131","16015","8"
"16134","10297","8"
"16135","1000","8"
"18591","11181","8"
"16137","3394","8"
"16138","2820","8"
"16139","1000","8"
"16140","1000","8"
"16141","1000","8"
"16142","1000","8"
"16143","1946","8"
"16144","262","8"
"16145","258","8"
"16146","8188","8"
"16147","1000","8"
"16150","1000","8"
"16151","1000","8"
"16155","1000","8"
"16154","830","8"
"16156","1000","8"
"16711","1000","8"
"16158","3226","8"
"16159","1383","8"
"16160","1000","8"
"16161","1000","8"
"16455","3927","8"
"16163","6162","8"
"16164","1000","8"
"16165","1000","8"
"16166","694","8"
"16167","1000","8"
"16168","1000","8"
"16267","1000","8"
"16170","1000","8"
"16171","1000","8"
"16176","535","8"
"16348","1000","8"
"16179","1000","8"
"16181","13854","8"
"16182","1000","8"
"16183","1000","8"
"16308","1687","8"
"16309","11197","8"
"16310","10077","8"
"16311","1000","8"
"16312","2006","8"
"16313","2006","8"
"16314","1000","8"
"16315","1000","8"
"16316","2815","8"
"16317","1000","8"
"16318","1000","8"
"16319","6203","8"
"16320","1000","8"
"18316","6165","8"
"16322","1000","8"
"16324","1000","8"
"16325","1000","8"
"16326","1000","8"
"16327","1000","8"
"16328","8600","8"
"16330","1000","8"
"16332","1000","8"
"16333","1000","8"
"16335","1000","8"
"16336","1000","8"
"16337","1000","8"
"17050","918","8"
"16339","2036","8"
"16353","1000","8"
"16354","1000","8"
"16355","1000","8"
"16356","1000","8"
"16357","1000","8"
"16358","1000","8"
"16359","1000","8"
"16360","1000","8"
"18474","18473","8"
"16362","1000","8"
"16363","1000","8"
"16364","1000","8"
"16365","1000","8"
"16366","1000","8"
"16367","1000","8"
"16368","3795","8"
"16369","1000","8"
"16370","1000","8"
"16371","1000","8"
"16732","1000","8"
"16374","1000","8"
"16375","6333","8"
"16376","1773","8"
"16377","1000","8"
"16378","1000","8"
"16379","1000","8"
"16380","3491","8"
"16381","1000","8"
"16382","1000","8"
"16383","1000","8"
"16384","388","8"
"16385","1000","8"
"16386","1000","8"
"16388","1000","8"
"16389","1000","8"
"16391","1000","8"
"16392","1312","8"
"16393","2036","8"
"16394","1000","8"
"16395","1000","8"
"16396","1000","8"
"16397","1000","8"
"16398","1000","8"
"16399","1000","8"
"16400","1000","8"
"16556","1000","8"
"16402","1000","8"
"16403","1000","8"
"16404","1000","8"
"16405","1000","8"
"16406","1000","8"
"16407","1000","8"
"16409","1000","8"
"16410","1000","8"
"16411","1000","8"
"16412","1000","8"
"18607","10024","8"
"18438","372","8"
"16418","1000","8"
"16420","1000","8"
"16422","1000","8"
"16423","1000","8"
"16424","1000","8"
"16425","1000","8"
"16426","1000","8"
"16427","1000","8"
"16428","1000","8"
"16429","1000","8"
"16909","9759","8"
"16433","1000","8"
"16434","1000","8"
"16435","1000","8"
"16436","1000","8"
"16437","1000","8"
"16438","1000","8"
"16439","2036","8"
"16440","1000","8"
"16441","344","8"
"16442","6136","8"
"16661","3813","8"
"16444","1000","8"
"16445","1000","8"
"16446","1000","8"
"16447","1000","8"
"16448","1000","8"
"16449","7223","8"
"16450","1000","8"
"16451","1000","8"
"16452","1000","8"
"16454","1000","8"
"16457","1000","8"
"16458","1000","8"
"16460","1000","8"
"16461","1000","8"
"16462","1000","8"
"16463","1000","8"
"16464","1000","8"
"16465","1000","8"
"16466","1000","8"
"16467","2104","8"
"16468","1000","8"
"16469","1000","8"
"16470","1000","8"
"16471","1000","8"
"16472","1000","8"
"16474","1000","8"
"16475","1000","8"
"16477","1000","8"
"16478","1000","8"
"16479","13967","8"
"16480","1000","8"
"16481","1000","8"
"16482","1000","8"
"16483","3800","8"
"16484","1000","8"
"16485","1000","8"
"16486","1000","8"
"16488","1000","8"
"16489","1000","8"
"16490","1690","8"
"16491","1000","8"
"16492","1000","8"
"16493","1000","8"
"16494","1000","8"
"16495","1000","8"
"16496","1000","8"
"16497","1000","8"
"16498","1000","8"
"16499","3674","8"
"16500","1000","8"
"16501","1233","8"
"16502","1000","8"
"16503","1000","8"
"16504","1000","8"
"16505","3796","8"
"16506","2248","8"
"16507","1000","8"
"16508","1000","8"
"16664","1000","8"
"16510","2228","8"
"16512","1000","8"
"16513","1000","8"
"16514","1000","8"
"16516","1000","8"
"16517","6090","8"
"16518","1000","8"
"18653","6083","8"
"16520","2383","8"
"16521","1000","8"
"16522","1000","8"
"16523","1000","8"
"16524","1000","8"
"16525","1000","8"
"16526","1000","8"
"16590","1000","8"
"16591","1000","8"
"16593","718","8"
"16595","1000","8"
"16596","6876","8"
"16597","1000","8"
"16598","6665","8"
"16599","1000","8"
"16600","1000","8"
"16601","1000","8"
"16602","1000","8"
"16603","1000","8"
"16604","8386","8"
"16606","1000","8"
"16607","1000","8"
"16608","11837","8"
"16609","1159","8"
"16610","1000","8"
"16611","1000","8"
"16612","1000","8"
"16613","1000","8"
"16614","1000","8"
"16615","6155","8"
"16616","1000","8"
"16617","4290","8"
"16618","1000","8"
"16619","1000","8"
"16620","1000","8"
"16623","1000","8"
"16631","2647","8"
"16733","1000","8"
"16734","1000","8"
"16735","1000","8"
"16736","6080","8"
"16747","1000","8"
"18644","1556","8"
"16749","1000","8"
"16750","1000","8"
"16751","1000","8"
"16752","1000","8"
"16753","18317","8"
"16754","10032","8"
"17311","1000","8"
"16805","1000","8"
"16766","1000","8"
"16768","1000","8"
"16769","1000","8"
"16770","10080","8"
"16772","3714","8"
"16773","3352","8"
"16774","1000","8"
"16775","1414","8"
"16776","1000","8"
"16777","1189","8"
"16778","1000","8"
"16779","1000","8"
"16780","1000","8"
"17371","1000","8"
"16782","1000","8"
"16783","1000","8"
"16784","1000","8"
"16785","4934","8"
"16786","1893","8"
"16787","1000","8"
"16789","1508","8"
"16790","3722","8"
"16791","1000","8"
"16792","1856","8"
"16798","1000","8"
"16799","1000","8"
"16800","1000","8"
"16801","1193","8"
"16802","5316","8"
"16803","2388","8"
"16806","10486","8"
"16807","8037","8"
"16808","1000","8"
"16809","1000","8"
"16810","580","8"
"16811","279","8"
"16812","1000","8"
"16813","254","8"
"16814","1000","8"
"16815","1000","8"
"16819","1000","8"
"16820","1000","8"
"16821","1000","8"
"16823","254","8"
"16824","1000","8"
"16825","1000","8"
"16826","17241","8"
"16827","1900","8"
"16828","1000","8"
"16833","1189","8"
"16843","1000","8"
"16844","1000","8"
"16845","1000","8"
"16846","6106","8"
"16847","6106","8"
"16848","16847","8"
"16849","1000","8"
"16850","1691","8"
"16851","2286","8"
"16853","1189","8"
"16854","10829","8"
"16855","3721","8"
"16861","1000","8"
"16862","1650","8"
"16864","1000","8"
"16865","5147","8"
"16866","6075","8"
"16869","16626","8"
"16872","1000","8"
"16873","1000","8"
"18708","19311","8"
"16875","4294","8"
"16876","16875","8"
"16877","1000","8"
"16878","1000","8"
"16879","1000","8"
"16880","1000","8"
"16881","1000","8"
"16882","1000","8"
"16884","1000","8"
"16885","3737","8"
"16887","3658","8"
"16888","220","8"
"16890","220","8"
"16891","1000","8"
"16893","1000","8"
"16894","1000","8"
"16895","718","8"
"16896","6300","8"
"16897","1000","8"
"16898","1000","8"
"16899","1000","8"
"16900","2618","8"
"16902","1000","8"
"16903","3423","8"
"16904","6339","8"
"16905","5967","8"
"16911","1000","8"
"16912","1000","8"
"16913","4402","8"
"16914","28","1"
"16917","1000","8"
"16918","1000","8"
"16921","2469","8"
"16922","4810","8"
"16923","1000","8"
"16924","1000","8"
"16926","8734","8"
"16927","1000","8"
"16928","1000","8"
"16929","1000","8"
"16930","1000","8"
"17096","1000","8"
"16932","1000","8"
"16933","1000","8"
"16934","392","8"
"16935","1000","8"
"16936","1000","8"
"16937","1000","8"
"16938","1000","8"
"16943","1000","8"
"16944","1000","8"
"16945","1000","8"
"16946","1000","8"
"16947","2069","8"
"16948","1000","8"
"16949","1000","8"
"18291","553","8"
"17033","334","8"
"16953","1000","8"
"16954","1000","8"
"16955","1000","8"
"16956","1000","8"
"16957","1000","8"
"16958","1000","8"
"16959","1000","8"
"16960","1189","8"
"16961","1000","8"
"16962","1000","8"
"16963","1000","8"
"16964","1000","8"
"16965","1000","8"
"16966","1000","8"
"16967","2515","8"
"16968","2800","8"
"16970","1000","8"
"16971","1000","8"
"16972","1000","8"
"16973","4934","8"
"16974","1000","8"
"16975","1000","8"
"16978","1000","8"
"16979","1000","8"
"16980","1161","8"
"16981","1000","8"
"16982","1000","8"
"16983","1000","8"
"16984","1000","8"
"16985","1000","8"
"17095","1000","8"
"16989","1000","8"
"16990","1000","8"
"16991","3425","8"
"17369","6037","8"
"16993","1000","8"
"16994","1000","8"
"16995","5706","8"
"16996","2141","8"
"16997","7116","8"
"16998","1000","8"
"16999","1000","8"
"17000","1000","8"
"18483","3287","8"
"17002","1000","8"
"17003","6031","8"
"17004","1000","8"
"17005","1000","8"
"17323","1000","8"
"17007","1000","8"
"17008","1000","8"
"17009","1000","8"
"17010","1000","8"
"17012","1000","8"
"17014","409","8"
"18621","4354","8"
"18684","2047","8"
"17019","1000","8"
"17020","1000","8"
"17021","1000","8"
"17022","1000","8"
"17024","1000","8"
"17025","1000","8"
"17026","6665","8"
"18700","1508","8"
"17028","9710","8"
"17030","1000","8"
"17031","1000","8"
"17032","1189","8"
"17035","10094","8"
"17036","10094","8"
"17037","1000","8"
"17038","1000","8"
"18593","3711","8"
"17041","2343","8"
"17042","1000","8"
"17043","1000","8"
"17044","372","8"
"17045","6005","8"
"17047","1692","8"
"17048","837","8"
"17052","1000","8"
"17053","1000","8"
"17055","242","8"
"17056","1000","8"
"17058","1000","8"
"17059","1000","8"
"17060","6295","8"
"17061","3425","8"
"17062","17061","8"
"17064","6153","8"
"17066","6307","8"
"17067","3036","8"
"17068","3036","8"
"17069","3036","8"
"17070","3036","8"
"17071","18315","8"
"17072","3669","8"
"17073","6401","8"
"17074","1223","8"
"17076","2272","8"
"17078","1000","8"
"18687","10094","8"
"17080","18381","8"
"17081","1000","8"
"17082","535","8"
"17083","1000","8"
"17084","5409","8"
"17086","1000","8"
"17087","9347","8"
"17088","1000","8"
"17089","6368","8"
"17091","1000","8"
"17092","976","8"
"17094","1000","8"
"17097","1000","8"
"17098","1000","8"
"17099","1000","8"
"17104","1000","8"
"17105","1000","8"
"17106","1000","8"
"17107","1000","8"
"17110","1000","8"
"17111","1000","8"
"17112","1000","8"
"17114","18316","8"
"18814","1000","8"
"17116","1000","8"
"17118","1000","8"
"17119","1000","8"
"17120","1000","8"
"17122","1000","8"
"17123","1000","8"
"17125","1000","8"
"17126","35","1"
"17127","6665","8"
"17130","1000","8"
"17131","1000","8"
"17134","6246","8"
"17135","1000","8"
"17137","1000","8"
"17138","254","8"
"17139","1649","8"
"17140","1000","8"
"17141","1189","8"
"17143","6154","8"
"17144","1000","8"
"17309","6250","8"
"17146","1000","8"
"17147","1000","8"
"17148","1000","8"
"17151","1585","8"
"17152","6152","8"
"17153","6612","8"
"17154","1698","8"
"17155","6212","8"
"17157","1000","8"
"17158","10486","8"
"17159","1000","8"
"17161","1000","8"
"17162","1000","8"
"17163","1000","8"
"17164","254","8"
"17165","1880","8"
"17166","1000","8"
"17167","1000","8"
"17168","18314","8"
"17169","6165","8"
"17170","1223","8"
"17171","1000","8"
"17172","6223","8"
"17173","1000","8"
"18755","12473","8"
"17175","1189","8"
"17176","15400","8"
"17177","1000","8"
"17178","1000","8"
"17179","1000","8"
"17180","1000","8"
"17182","1000","8"
"17183","1000","8"
"17184","1000","8"
"18317","6165","8"
"17189","1000","8"
"17190","1998","8"
"17192","254","8"
"17193","257","8"
"17194","1000","8"
"17195","1000","8"
"17196","18316","8"
"17197","2646","8"
"17198","1000","8"
"17199","1000","8"
"17200","1000","8"
"17201","10094","8"
"17202","3722","8"
"17203","1000","8"
"17204","1000","8"
"17205","3418","8"
"17207","1000","8"
"17208","1000","8"
"17209","1000","8"
"17210","1000","8"
"17211","3696","8"
"17212","6321","8"
"17214","2041","8"
"19214","6079","8"
"17217","1000","8"
"17218","1000","8"
"17219","1000","8"
"17220","1890","8"
"17221","2974","8"
"17222","1000","8"
"17223","3684","8"
"17224","1000","8"
"17226","1189","8"
"18614","5457","8"
"17228","1000","8"
"17229","1000","8"
"17230","1000","8"
"17231","1189","8"
"18323","99","1"
"17234","1000","8"
"17235","1000","8"
"17236","1000","8"
"17237","1000","8"
"17238","18321","8"
"17239","1000","8"
"17240","1000","8"
"17241","1329","8"
"17242","1000","8"
"17243","1000","8"
"17244","1000","8"
"17245","14982","8"
"17249","1189","8"
"17250","1000","8"
"17251","1000","8"
"17252","1000","8"
"17253","1000","8"
"17254","8532","8"
"17255","8532","8"
"18570","6017","8"
"17257","3931","8"
"17258","657","8"
"17259","461","8"
"17261","981","8"
"17262","1687","8"
"17263","6084","8"
"17265","1000","8"
"17266","4810","8"
"17268","1000","8"
"17269","1000","8"
"17270","1000","8"
"17271","1000","8"
"17272","1000","8"
"17273","1000","8"
"17274","1000","8"
"17276","1262","8"
"17277","1000","8"
"17278","1000","8"
"17279","703","8"
"17280","1254","8"
"17281","1000","8"
"17282","3725","8"
"17283","1159","8"
"17285","1552","8"
"17286","1000","8"
"17287","1000","8"
"17288","1000","8"
"17289","1000","8"
"17290","1000","8"
"17291","1000","8"
"17292","1000","8"
"17293","1000","8"
"17294","1000","8"
"17295","6496","8"
"17299","1000","8"
"17301","409","8"
"17302","2529","8"
"17303","1000","8"
"17304","1000","8"
"17305","1000","8"
"17306","1000","8"
"17307","4977","8"
"17308","4353","8"
"17312","1000","8"
"17313","1000","8"
"17316","1349","8"
"17317","5631","8"
"17318","1000","8"
"17320","1000","8"
"17321","1000","8"
"17322","1000","8"
"17324","1000","8"
"17325","4112","8"
"17326","1000","8"
"17327","1000","8"
"17328","1000","8"
"17329","1000","8"
"17330","1000","8"
"19131","131","8"
"17623","1000","8"
"17333","6580","8"
"17336","1000","8"
"17337","6025","8"
"17338","1227","8"
"17339","1000","8"
"17341","17048","8"
"17342","1000","8"
"17343","1000","8"
"17345","332","8"
"17346","1689","8"
"17347","1000","8"
"17348","6274","8"
"17349","6008","8"
"17351","1000","8"
"17352","1000","8"
"17353","1000","8"
"17355","1000","8"
"17357","1000","8"
"18344","6027","8"
"17359","6149","8"
"17360","1000","8"
"17361","2335","8"
"17362","1974","8"
"17363","1974","8"
"17364","1974","8"
"17367","6016","8"
"17368","1000","8"
"17370","1328","8"
"17372","1000","8"
"19078","1384","8"
"17374","1000","8"
"17375","1000","8"
"17376","1000","8"
"17377","1254","8"
"17378","1000","8"
"17379","1000","8"
"17380","1000","8"
"17381","3376","8"
"17383","10077","8"
"17384","1000","8"
"17385","1000","8"
"17386","1000","8"
"17387","1000","8"
"17388","977","8"
"17389","4270","8"
"17390","1000","8"
"17392","485","8"
"17393","485","8"
"17394","10956","8"
"17397","3705","8"
"17398","1189","8"
"17400","1000","8"
"17401","1000","8"
"17402","1520","8"
"17404","1000","8"
"17405","1000","8"
"17406","409","8"
"17408","1000","8"
"17409","261","8"
"17412","1049","9"
"17413","1000","8"
"17414","1000","8"
"17415","1000","8"
"17416","11305","8"
"17417","1738","8"
"17418","1000","8"
"17827","1585","8"
"17826","11742","8"
"17421","1000","8"
"17422","1000","8"
"17424","1000","8"
"17425","1189","8"
"17426","1000","8"
"18418","1299","8"
"17429","1000","8"
"17430","1000","8"
"17433","1000","8"
"17435","1293","8"
"17436","17435","8"
"17437","18321","8"
"17438","1000","8"
"17445","1000","8"
"17450","1000","8"
"17451","1000","8"
"17452","1000","8"
"17453","1000","8"
"17454","1000","8"
"17455","1000","8"
"17456","1998","8"
"17457","1000","8"
"17459","1000","8"
"17460","1000","8"
"18575","6612","8"
"17462","409","8"
"17463","1000","8"
"17464","1000","8"
"17466","1000","8"
"17467","1000","8"
"17468","1000","8"
"17469","3616","8"
"17470","1000","8"
"17474","1000","8"
"17475","1000","8"
"17477","1000","8"
"17478","1000","8"
"17479","1000","8"
"17481","1000","8"
"17482","1000","8"
"17483","1000","8"
"17484","1000","8"
"19011","3226","8"
"17486","1000","8"
"18853","904","8"
"17488","1000","8"
"17489","1000","8"
"17490","6147","8"
"17491","1000","8"
"17493","1000","8"
"17494","1000","8"
"17495","1000","8"
"17497","1000","8"
"17499","1000","8"
"17500","3787","8"
"17501","4052","8"
"17502","1000","8"
"17503","1000","8"
"17504","2388","8"
"17505","1000","8"
"17506","1000","8"
"17507","1000","8"
"17508","1000","8"
"17509","1000","8"
"17510","1000","8"
"17511","1000","8"
"17512","6098","8"
"17513","1000","8"
"17514","17223","8"
"17515","1000","8"
"17516","1000","8"
"17518","1000","8"
"17519","1000","8"
"17520","1000","8"
"17521","1000","8"
"17522","1000","8"
"17523","1000","8"
"17525","1000","8"
"17526","1000","8"
"17527","1000","8"
"17528","1000","8"
"17529","1000","8"
"17530","1000","8"
"17531","1000","8"
"17532","5409","8"
"17533","1000","8"
"19117","6190","8"
"18307","1000","8"
"17536","1000","8"
"17537","1000","8"
"17540","1000","8"
"17541","1000","8"
"17542","1000","8"
"17543","1000","8"
"17544","1000","8"
"17545","1000","8"
"17546","1000","8"
"17547","1000","8"
"17549","1000","8"
"17551","1000","8"
"17552","1000","8"
"17554","1000","8"
"17555","1000","8"
"17556","1000","8"
"17557","1000","8"
"17558","1000","8"
"17559","1000","8"
"17560","1312","8"
"17562","1000","8"
"17563","1000","8"
"17564","6038","8"
"17565","6751","8"
"17566","1000","8"
"17567","1000","8"
"17568","409","8"
"17569","3793","8"
"17570","1000","8"
"17571","1000","8"
"17572","15416","8"
"17574","1000","8"
"17575","4151","8"
"17576","3425","8"
"17577","1000","8"
"17578","18785","8"
"17579","658","8"
"17580","4","4"
"17581","1000","8"
"17582","1000","8"
"17583","1000","8"
"17585","1000","8"
"17586","1000","8"
"17587","1000","8"
"17588","1000","8"
"17589","1000","8"
"17590","7306","8"
"17591","1000","8"
"17592","1000","8"
"17593","11503","8"
"17594","1000","8"
"17595","131","8"
"17596","1000","8"
"17598","1000","8"
"17599","1000","8"
"17600","1000","8"
"17601","1000","8"
"17602","1000","8"
"17603","1000","8"
"17604","1000","8"
"17606","1000","8"
"17607","1000","8"
"17608","1228","8"
"17609","1000","8"
"17610","1000","8"
"17611","1000","8"
"17613","1000","8"
"17615","1000","8"
"17616","1000","8"
"17617","1000","8"
"17618","1000","8"
"17619","1000","8"
"17620","1189","8"
"17621","1000","8"
"17622","1000","8"
"17624","1000","8"
"17625","1000","8"
"17626","1000","8"
"17627","1000","8"
"17628","4605","8"
"17629","1312","8"
"17630","6037","8"
"17631","1000","8"
"17632","1000","8"
"17633","1000","8"
"17634","1000","8"
"17635","1000","8"
"17636","1000","8"
"17637","3704","8"
"17638","1000","8"
"17639","6020","8"
"17640","9006","8"
"17641","1000","8"
"17643","1000","8"
"17644","1000","8"
"17645","1000","8"
"17646","2798","8"
"17648","1000","8"
"17649","1000","8"
"17650","1189","8"
"17651","1000","8"
"17652","1000","8"
"17653","1000","8"
"17654","1000","8"
"17657","1000","8"
"17658","1000","8"
"17659","15572","8"
"17662","1000","8"
"17663","1000","8"
"17666","1000","8"
"17667","1000","8"
"17668","1000","8"
"17669","1000","8"
"17670","1000","8"
"17671","1000","8"
"17674","6110","8"
"17675","1486","8"
"18626","1690","8"
"17677","3957","8"
"17679","4398","8"
"17680","3737","8"
"18363","6075","8"
"17682","1000","8"
"17683","1000","8"
"17684","1000","8"
"17685","1000","8"
"17686","1000","8"
"17687","1000","8"
"17688","6034","8"
"17689","6034","8"
"17690","1000","8"
