"id","name","parent_id","date"
"108767","Major League",\N,"1998-05-19"
"112436","Chaos-Queens",\N,"2018-02-25"
"109559","The Swan Princess",\N,"2014-02-05"
"109756","Zoolander",\N,"2016-02-04"
"113559","Die 5 grossen Reformatoren",\N,"2017-08-10"
"104293","John Wick",\N,"2019-05-15"
"102822","Landkrimi",\N,"2019-12-03"
"119838","Das Finale",\N,"2019-02-07"
"114038","Elektra Luxx",\N,"2010-03-14"
"118649","Fantastic Beasts",\N,"2018-11-08"
"112729","Osvobozhdenie",\N,"1971-03-27"
"114058","The Prince & Me",\N,"2008-10-28"
"102838","Mrs. Miracle",\N,"2010-11-27"
"106747","Lake Placid",\N,"2012-09-29"
"119218","Qu'est-ce qu'on a fait au Bon Dieu?",\N,"2019-01-01"
"119342","Unfriended",\N,"2018-03-09"
"112288","Cloverfield",\N,"2018-02-04"
"112794","Olympus Has Fallen",\N,"2016-03-01"
"113064","Avatar",\N,"2022-12-01"
"118700","Unser Körper",\N,"2018-08-05"
"108676","Molly Hartley",\N,"2015-10-09"
"115457","Zwei am großen See",\N,"2006-04-28"
"105365","Eltern allein zu Haus",\N,"2017-04-07"
"106481","Happy Feet",\N,"2011-12-01"
"109137","Mannequin",\N,"1991-04-27"
"110457","Liebling, bring die Hühner ins Bett",\N,"2017-11-10"
"114899","Sicario",\N,"2018-06-27"
"104747","Sprechstunde mit dem eigenen Ich",\N,"2012-06-03"
"112246","Finding Nemo",\N,"2016-06-08"
"105407","Bad Ass",\N,"2014-02-17"
"104360","Spy Kids",\N,"2011-08-18"
"103500","Limitless",\N,"2016-04-26"
"104846","Hamilton",\N,"2012-09-07"
"114973","Boogeyman",\N,"2008-10-18"
"112244","Anaconda",\N,"2009-02-28"
"106316","Best Exotic Marigold Hotel",\N,"2015-02-26"
"108583","The Distraction Dilemma",\N,"2016-01-10"
"102918","Willy Wuff",\N,"1997-12-21"
"116938","Big Momma's House",\N,"2011-02-17"
"118926","The Last Reformation",\N,"2018-03-31"
"112224","Mike Hammer",\N,"1989-05-21"
"105270","Guardians of the Galaxy",\N,"2017-04-19"
"113747","08/15",\N,"1955-12-30"
"103377","The Cutting Edge",\N,"2010-03-14"
"104620","Angetrieben",\N,"2016-04-13"
"102924","Santa Paws",\N,"2012-11-20"
"102934","Dengler",\N,"2019-10-07"
"109754","Never Back Down",\N,"2016-06-07"
"107399","Screamers",\N,"2009-02-17"
"113808","Peanuts",\N,"2015-10-31"
"112818","The Dirty Dozen",\N,"1988-02-14"
"105622","The Bridge",\N,"2016-03-20"
"102981","Winnetou - Der Mythos lebt",\N,"2016-12-29"
"112919","Die Jagd nach ...",\N,"2012-09-16"
"103362","Ein Schnitzel für drei",\N,"2019-01-09"
"115630","Lotte Jäger",\N,"2018-09-03"
"104676","Amityville",\N,"2005-04-15"
"118476","Ostfriesenkrimi",\N,"2019-02-02"
"105490","Zukunftsvisionen",\N,"2016-11-13"
"103042","Z pekla štěstí",\N,"2001-02-01"
"113423","See No Evil",\N,"2014-10-21"
"111284","Rampage",\N,"2016-08-26"
"103148","Onneli ja Anneli",\N,"2015-10-09"
"108229","Jarhead",\N,"2016-02-07"
"106483","Fack ju Göhte",\N,"2017-10-26"
"118481","Hammer Films' Frankenstein",\N,"1974-05-02"
"103172","Horrible Bosses",\N,"2014-11-12"
"111451","Texas Chainsaw Massacre",\N,"2017-08-25"
"115099","Pacific Rim",\N,"2018-03-22"
"104714","Weltethos: Die globale Transformation",\N,"2011-05-29"
"119629","Ein Ferienhaus ...",\N,"2019-06-22"
"109755","Ted",\N,"2015-06-25"
"104645","Timecop",\N,"2003-09-30"
"110692","Halloweentown",\N,"2006-10-20"
"104768","Dragonheart",\N,"2017-06-13"
"112926","Krüger",\N,"2018-03-10"
"113675","Jack Reacher",\N,"2016-10-19"
"117002","Ludwig Thoma",\N,"1969-12-17"
"113489","Alice in Wonderland",\N,"2016-05-25"
"112727","Fifty Shades of Grey",\N,"2018-02-06"
"113114","Ride Along",\N,"2016-01-06"
"110496","Street Fighter",\N,"2011-01-01"
"109258","Tödliche Geheimnisse",\N,"2017-08-26"
"115463","Sniper",\N,"2014-09-30"
"118488","Slap Shot",\N,"2008-11-10"
"113900","Gundula Bundschuh",\N,"2018-05-28"
"108217","Pitch Perfect",\N,"2017-12-20"
"104588","House Party",\N,"1991-10-23"
"108633","500 Jahre Reformation",\N,"2017-05-07"
"107910","Emilie Richards",\N,"2012-05-06"
"111212","OSS 117",\N,"2009-04-15"
"104743","Zwei Väter einer Tochter",\N,"2005-01-06"
"107867","Flodder",\N,"1995-06-29"
"112427","Murder, She Baked",\N,"2016-01-10"
"106570","Deathstalker",\N,"1990-05-05"
"117208","God's Not Dead",\N,"2018-03-30"
"111659","Meitantei Conan",\N,"2016-12-09"
"111395","Santa Baby",\N,"2009-12-13"
"113168","Ku'damm",\N,"2018-03-21"
"110824","Northpole",\N,"2015-11-21"
"111780","Murder, She Wrote",\N,"2003-05-09"
"115986","Wendy",\N,"2018-02-22"
"108703","Ostwind",\N,"2019-02-18"
"110837","Harter Brocken",\N,"2019-12-19"
"110352","The Haunting in Connecticut",\N,"2013-01-01"
"112008","Im Tal des Schweigens",\N,"2008-01-05"
"116104","Jan Fabel",\N,"2018-05-21"
"116966","Alpenglühen",\N,"2005-01-27"
"107420","Honey",\N,"2016-09-06"
"116071","Persona 3 The Movie",\N,"2016-01-23"
"114969","Mamma Mia!",\N,"2018-07-16"
"111713","Annabelle",\N,"2017-06-19"
"114767","Bad Neighbors",\N,"2016-05-04"
"113358","Luginsland",\N,"2009-03-16"
"112496","St. Josef am Berg",\N,"2018-02-17"
"114325","Kim Possible",\N,"2005-04-08"
"104971","Lammbock",\N,"2017-03-23"
"115137","McBride",\N,"2005-06-12"
"110235","Street Kings",\N,"2011-04-19"
"109780","Van Leeuwen",\N,"2017-10-27"
"113206","Marvel Cinematic Universe",\N,"2019-04-22"
"106513","Drei teuflisch starke Frauen",\N,"2007-11-02"
"116674","Fantozzi",\N,"1988-12-22"
"114628","The Collector",\N,"2012-09-21"
"113171","Les Visiteurs",\N,"2016-04-06"
"107870","I Spit on Your Grave",\N,"2015-10-02"
"115093","Blair Witch",\N,"2016-09-11"
"118303","Stake Land",\N,"2016-10-14"
"112350","True Justice",\N,"2011-01-01"
"112206","The Hollow Crown",\N,"2016-05-21"
"110969","Hotel Mama",\N,"1999-11-15"
"112347","Zum Sterben zu früh",\N,"2017-10-07"
"118699","DC Extended Universe",\N,"2019-03-25"
"109027","Now You See Me",\N,"2016-06-09"
"111974","Daddy's Home",\N,"2017-11-05"
"112738","Ondes de choc",\N,"2018-01-27"
"115842","The Equalizer",\N,"2018-07-19"
"107308","Step Up",\N,"2014-07-09"
"110378","The Last Exorcism",\N,"2013-02-28"
"110379","Descendants",\N,"2017-07-21"
"112903","StreetDance",\N,"2016-04-08"
"117790","48 Hrs.",\N,"1990-06-08"
"117213","Hentai Kamen",\N,"2016-05-14"
"113459","The Condemned",\N,"2015-11-06"
"114080","Sister Act",\N,"1993-12-10"
"110706","Schafft Wissen Schaft Wissen",\N,"2017-06-09"
"119571","Art of the Devil",\N,"2005-12-01"
"112760","Blade Runner",\N,"2017-10-04"
"113549","Krebs - Kampf der Zellen",\N,"2017-07-09"
"112876","Die Toten von Salzburg",\N,"2019-06-26"
"108446","The Bad News Bears",\N,"1978-06-30"
"108447","Mostly Ghostly",\N,"2016-09-06"
"111576","Magic Mike",\N,"2015-07-01"
"119451","Jägarna",\N,"2018-12-12"
"109544","Road Trip",\N,"2009-08-11"
"112035","Van Veeteren",\N,"2006-07-12"
"119478","Scooby-Doo",\N,"2013-08-10"
"118668","Schulmädchen-Report",\N,"1978-02-03"
"113683","The Huntsman",\N,"2016-04-04"
"110748","Emotionale Intelligenz",\N,"2017-06-13"
"119417","Skyline",\N,"2017-10-14"
"113340","In the Name of the King",\N,"2014-02-05"
"116400","The Mechanic",\N,"2016-08-22"
"118555","Toni, männlich, Hebamme",\N,"2019-02-15"
"109709","Schulz & Schulz",\N,"1992-12-27"
"117225","Engel: Gute Geister zwischen Himmel und Erde",\N,"2013-02-03"
"113424","Independence Day",\N,"2016-06-20"
"114344","Fritt vilt",\N,"2010-01-01"
"114505","Phantasm",\N,"1988-07-08"
"113429","12 Rounds",\N,"2015-09-11"
"111454","Kickboxer",\N,"1992-09-04"
"118133","Ouija",\N,"2016-10-20"
"113638","Hotel Transylvania",\N,"2018-06-13"
"111192","Nanny McPhee",\N,"2010-03-24"
"114300","Die Musterknaben",\N,"2003-09-29"
"118236","Laim",\N,"2017-04-03"
"113662","Ein Fall von Liebe",\N,"2014-10-23"
"117226","Re-Education",\N,"2018-03-05"
"114030","My Big Fat Greek Wedding",\N,"2016-03-15"
"117632","Dudu",\N,"1979-06-01"
"114396","Spooks",\N,"2015-05-08"
"117924","The Conjuring",\N,"2016-05-28"
"116205","Happy Tree Friends",\N,"2002-02-18"
"114983","Porky's",\N,"1985-03-22"
"115279","Ooru naito rongu",\N,"1996-08-09"
"119932","The Wedding March",\N,"2018-02-17"
"116880","In aller Freundschaft",\N,"2019-12-19"
"115091","Black Dynamite",\N,"2012-07-15"
"119365","Fluss des Lebens",\N,"2019-09-22"
"118924","In Wahrheit",\N,"2019-04-19"
"116377","Bill & Ted",\N,"1991-07-19"
"118536","DC Super Hero Girls",\N,"2017-05-09"
"119811","Natürlich heilen und pflegen",\N,"2019-01-26"
"118412","Bella",\N,"2014-09-20"
"118308","Health Expo 2018",\N,"2018-08-13"
"119245","Ella Schön",\N,"2019-04-07"
"119872","Was kann ich glauben? - Von Konfessionen und Religionen",\N,"2018-12-27"
"119701","Sarah Kohr",\N,"2019-05-06"
"120249","Happy Death Day",\N,"2019-02-13"
"119985","Surf's Up",\N,"2017-01-17"
"120252","Au Pair",\N,"2009-03-15"
"120227","The Secret Life of Pets",\N,"2019-05-24"
"120246","Delta Force",\N,"1990-08-24"
"120767","Cheech & Chong",\N,"2013-03-18"
"120859","Pup Star",\N,"2018-05-05"
"120881","Abbott and Costello",\N,"1955-06-23"
"125401","A Haunted House",\N,"2014-04-18"
"125395","Ritter Rost",\N,"2017-01-19"
"121093","Piranha",\N,"2012-05-11"
"120991","Stalked by My Doctor",\N,"2018-06-10"
"124760","Cecelia Ahern",\N,"2019-10-06"
"125450","Julia Durant",\N,"2019-11-10"
"121381","Väter allein zu Haus",\N,"2019-09-20"
"121285","Kingsman",\N,"2017-09-20"
"125798","Dumb and Dumber",\N,"2014-11-07"
"121403","Stir of Echoes",\N,"2007-08-11"
"121281","Tadeo Jones",\N,"2017-06-13"
"121287","Swamp Thing",\N,"1989-05-12"
"121357","Die Kirche bleibt im Dorf",\N,"2018-01-01"
"122599","The Toxic Avenger",\N,"1989-02-24"
"122601","An Inconvenient Truth",\N,"2017-01-19"
"123111","Die Nacht der Nächte",\N,"1997-08-26"
"125587","Escape Plan",\N,"2019-07-05"
"123398","Dejimon Adobencha Tri",\N,"2016-09-24"
"124189","SOKO",\N,"2019-12-23"
"128881","Jeepers Creepers",\N,"2017-09-26"
"126242","Macht der Gedanken",\N,"2019-06-03"
"126280","Beste Zeit",\N,"2014-06-26"
"125954","Grave Encounters",\N,"2012-10-02"
"125955","Shaun the Sheep",\N,"2019-09-26"
"128452","Free! Timeless Medley",\N,"2017-07-01"
"128619","The Nut Job",\N,"2017-08-11"
"126045","Ein Fall für Dr. Abel",\N,"2019-11-03"
"128656","Paddington",\N,"2017-11-05"
"126300","Zielfahnder",\N,"2019-10-26"
"126449","Trainspotting",\N,"2017-01-22"
"127905","Hababam Sınıfı",\N,"1977-01-31"
"127815","Weingut Wader",\N,"2019-11-29"
"128822","Free!",\N,"2017-10-28"
"127165","Zoombies",\N,"2019-03-26"
"128945","Flower Shop Mystery",\N,"2016-04-24"
