"category_id","name","language_iso_639_1"
"8111","Superhelden","de"
"8111","Super Hero","en"
"8111","Superhelden","en"
"8111","Super héroe","es"
"8112","Artefakt","de"
"8112","Artefact","en"
"8112","Artefacto","es"
"8113","Nuss","de"
"8113","Nüsse","de"
"8113","Nüsse","en"
"8113","Nut","en"
"8113","Nuez","es"
"8115","Meteor","de"
"8115","Meteorit","de"
"8115","Meteor","en"
"8115","Meteorite","en"
"8115","Meteorito","es"
"8116","Gallien","de"
"8116","Gaul","en"
"8116","Galia","es"
"8117","Desaster","de"
"8117","Katastrophe","de"
"8117","Cataclysm","en"
"8117","Catastrophe","en"
"8117","Catástrofe","es"
"8118","Verhandlung","de"
"8118","Negotiation","en"
"8118","Negociación","es"
"8119","Überredungskunst","de"
"8119","Persuasion","en"
"8119","Persuasión","es"
"8120","Juwelendieb","de"
"8120","Jewelry thief","en"
"8120","Ladrón de joyas","es"
"8125","Familienplanung","de"
"8125","Family Planning","en"
"8125","Planificación familiar","es"
"8126","Antibabypille","de"
"8126","Pille","de"
"8126","Birth control pill","en"
"8126","Pill","en"
"8126","Pastilla","es"
"8126","Píldora","es"
"8127","Feuerspucker","de"
"8127","Fire-Eater","en"
"8127","Tragafuegos","es"
"8128","Gründung Israels","de"
"8128","Israelischer Unabhängigkeitskrieg","de"
"8128","1948 Arab-Israeli War","en"
"8128","Guerra árabe-israelí de 1948","es"
"8130","Fußballspieler","de"
"8130","Profifußballer","de"
"8130","Profifußballer","en"
"8130","Soccer Player","en"
"8130","Futbolista","es"
"8131","22. Jahrhundert","de"
"8131","22nd Century","en"
"8131","Siglo 22","es"
"8131","Siglo XXII","es"
"8132","Hooligan","de"
"8132","Hooligan","en"
"8133","Lasagne","de"
"8133","Lasagne","en"
"8133","Lasaña","es"
"8136","Psychotherapie","de"
"8136","Psychotherapy","en"
"8136","Psicoterapia","es"
"8137","Fanatismus","de"
"8137","Fanatism","en"
"8137","Fanatismo","es"
"8138","Okkultismus","de"
"8138","Occult","en"
"8138","Ocultismo","es"
"8140","2. Irakkrieg","de"
"8140","Dritter Golfkrieg","de"
"8140","Irak Krieg","de"
"8140","Dritter Golfkrieg","en"
"8140","Irak Krieg","en"
"8140","War in Iraq","en"
"8140","Guerra de Iraq","es"
"8140","guerre d'Irak","fr"
"8140","guerra d'Iraq","it"
"8144","Erfinder","de"
"8144","Erfinderin","de"
"8144","Inventor","en"
"8144","Inventor","es"
"8144","Inventora","es"
"8148","Schatten","de"
"8148","Shadow","en"
"8148","Sombra","es"
"8150","Revier","de"
"8150","Territory","en"
"8150","Enfermería","es"
"8151","Schatzkarte","de"
"8151","Treasure Map","en"
"8151","Mapa del tesoro","es"
"8153","Geschlechterverhältnis","de"
"8153","Kampf der Geschlechter","de"
"8153","Sex ratio","en"
"8153","Índice de masculinidad","es"
"8156","Taschengeld","de"
"8156","Pocket Money","en"
"8156","Dinero para gastos","es"
"8156","Paga","es"
"8157","Familienausflug","de"
"8157","Family Outing","en"
"8157","Excursión familiar","es"
"8158","Rafting","de"
"8158","Rafting","en"
"8159","Irakkriegveteran","de"
"8159","Veteran des Irakkriegs","de"
"8159","Iraq War Veteran","en"
"8159","Veterano de Guerra de Iraq","es"
"8161","Situationismus","de"
"8161","Situationistische Internationale","de"
"8161","Situationism","en"
"8161","Situacionismo","es"
"8162","Industriegesellschaft","de"
"8162","Industrial Society","en"
"8162","Sociedad industrial","es"
"8163","Arschloch","de"
"8163","Arschlöcher","de"
"8163","Arsehole","en"
"8163","Cabrón","es"
"8163","Connard","fr"
"8165","Fegefeuer","de"
"8165","Purgatory","en"
"8165","Purgatorio","es"
"8168","Fischerdorf","de"
"8168","Fishing village","en"
"8168","Pueblo de pescadores","es"
"8180","Trampen","de"
"8180","Hitchhike","en"
"8180","Hacer autoestop","es"
"8180","Hacer dedo","es"
"8181","Swimming Pool","de"
"8181","Swimmingpool","de"
"8181","Swimming Pool","en"
"8181","Swimmingpool","en"
"8181","Piscina","es"
"8183","Fleischfressende Pflanze","de"
"8183","Carnivorous Plant","en"
"8183","Planta carnívora","es"
"8188","Blut","de"
"8188","Große Blutlache","de"
"8188","Blood","en"
"8188","Blood","en"
"8188","Große Blutlache","en"
"8188","Sangre","es"
"8192","Modedesigner","de"
"8192","Fashion Designer","en"
"8192","Diseñador de moda","es"
"8207","Gauner","de"
"8207","Crook","en"
"8207","Gauner","en"
"8207","Sinvergüenza","es"
"8210","Feueralarm","de"
"8210","Fire Alarm","en"
"8210","Alarma de fuego","es"
"8210","Alarma de incendio","es"
"8214","Geist","de"
"8214","Geist","en"
"8214","Ghost","en"
"8214","Espíritu","es"
"8221","Migräne","de"
"8221","Migraine","en"
"8221","Migraña","es"
"8229","Sprung aus dem Fenster","de"
"8229","Jump from a Window","en"
"8229","Saltar desde la ventana","es"
"8231","Insider","de"
"8231","Insider","en"
"8231","Con acceso a información privilegiada","es"
"8232","West Virginia","de"
"8232","West Virginia","en"
"8235","Spaß","de"
"8235","Fun","en"
"8235","Diversión","es"
"8240","Zahnfee","de"
"8240","Tooth Fairy","en"
"8240","El Ratoncito Pérez","es"
"8243","Herde","de"
"8243","Herd","en"
"8243","Focos","es"
"8244","Fort","de"
"8244","Fort","en"
"8244","Fuerte","es"
"8247","Hitze","de"
"8247","Heat","en"
"8247","Calor","es"
"8250","Viktorianisches England","de"
"8250","Victorian England","en"
"8250","Inglaterra victoriana","es"
"8251","Vergnügen","de"
"8251","Pleasure","en"
"8251","Placer","es"
"8256","Simbabwe","de"
"8256","Zimbabwe","en"
"8256","Zimbabue","es"
"8257","Lebenskünstler","de"
"8257","Lebenskünstler","en"
"8257","Hedonista","es"
"8259","Aussätziger","de"
"8259","Lepra","en"
"8259","Leproso","es"
"8261","Gnadenlosigkeit","de"
"8261","Mercilessness","en"
"8261","Crueldad","es"
"8261","Sin piedad","es"
"8264","Symbol","de"
"8264","Symbol","en"
"8264","Símbolo","es"
"8265","Verbrannter Körper","de"
"8265","Burnt corpse","en"
"8265","Cuerpo incinerado","es"
"8271","Fleisch","de"
"8271","Meat","en"
"8271","Carne","es"
"8275","Körperteile","de"
"8275","Body Parts","en"
"8275","Cuerpo","es"
"8293","Spießerleben","de"
"8293","Philistine life","en"
"8293","Vida conformista","es"
"8296","Korruption","de"
"8296","Corruption","en"
"8296","Corruption","en"
"8296","Corrupción","es"
"8299","Fingerabdrücke","de"
"8299","Finger Prints","en"
"8299","Huella dactilar","es"
"8301","Halfpipe","de"
"8301","Halfpipe","en"
"8301","Half pipe","es"
"8303","Verlassenes Haus","de"
"8303","Deserted house","en"
"8303","Casa abandonada","es"
"8305","Sinnlichkeit","de"
"8305","Sensuality","en"
"8305","Sensualidad","es"
"8306","Gegenwehr","de"
"8306","Resistance","en"
"8306","Defensa","es"
"8306","Résistance","fr"
"8310","Tauchen","de"
"8310","Diving","en"
"8310","Bucear","es"
"8315","New Yorker","de"
"8315","New Yorker","en"
"8315","Neoyorquino","es"
"8322","Rucksack","de"
"8322","Backpack","en"
"8322","Macuto","es"
"8322","Mochila","es"
"8329","Dandy","de"
"8329","Dandy","en"
"8329","Dandi","es"
"8343","Pazifik","de"
"8343","Pacific","en"
"8343","Océano Pacífico","es"
"8344","Erster Libanonkrieg","de"
"8344","First Lebanon War","en"
"8344","Primera Guerra del Líbano","es"
"8350","Sprung","de"
"8350","Jump","en"
"8350","Ancla","es"
"8352","Teigtaschen","de"
"8352","Dumpling","en"
"8352","Empanada de carne","es"
"8353","Ewige Jugend","de"
"8353","Eternal Youth","en"
"8353","Eterna juventud","es"
"8364","Reise in die Vergangenheit","de"
"8364","Journey into the Past","en"
"8364","Travel into the past","en"
"8364","Viaje al pasado","es"
"8365","Talentwettbewerb","de"
"8365","Talent Contest","en"
"8365","Talent Show","en"
"8365","Concurso de talentos","es"
"8365","Concours de Talent","fr"
"8366","Känguru","de"
"8366","Kangaroo","en"
"8366","Canguro","es"
"8367","Energie","de"
"8367","Energy","en"
"8367","Energía","es"
"8369","Aufmunterung","de"
"8369","Cheer","en"
"8369","Estímulo","es"
"8375","Ölkatastrophe","de"
"8375","Oil Spill","en"
"8375","Derrame de petróleo","es"
"8376","Familienstreit","en"
"8376","Pelea familiar","es"
"8379","Deformation","de"
"8379","Deformation","en"
"8379","Deformación","es"
"8380","Flüssigkeit","de"
"8380","Flüssigkeit","en"
"8380","Líquido","es"
"8381","Kampfjet","de"
"8381","Fighter Jet","en"
"8381","Avión de caza","es"
"8381","Avión de combate","es"
"8383","Pfleger","de"
"8383","Nurse","en"
"8383","Cuidador","es"
"8383","Enfermero","es"
"8384","Romantik","de"
"8384","Romantic","en"
"8384","Romántico","es"
"8384","Romantique","fr"
"8385","Bildung","de"
"8385","Education","en"
"8385","Educación","es"
"8386","Traum","de"
"8386","Träume","de"
"8386","träumen","de"
"8386","Träumerei","de"
"8386","Daydreams","en"
"8386","Dream","en"
"8386","Dreaming","en"
"8386","Dreams","en"
"8386","Träume","en"
"8386","Träumerei","en"
"8386","Soñar","es"
"8386","Sueño","es"
"8386","Sueños","es"
"8387","Existenzialismus","de"
"8387","Existentialism","en"
"8387","Existencialismo","es"
"8388","Einbildung","de"
"8388","Einbildung","en"
"8388","Imaginación","es"
"8396","Abholzung","de"
"8396","Deforestation","en"
"8396","Deforestación","es"
"8402","Vorgesetzter","de"
"8402","Superior","en"
"8402","Superior","es"
"8403","Reproduktion","de"
"8403","Reproduction","en"
"8403","Reproducción","es"
"8404","Intelligenz","de"
"8404","Intelligence","en"
"8404","Inteligencia","es"
"8406","Straßenkünstler","de"
"8406","Street Artist","en"
"8406","Artista callejero","es"
"8410","BKA","de"
"8410","BKA","en"
"8410","Oficina Federal de Investigación Criminal","es"
"8411","Militärflugzeug","de"
"8411","Military Plane","en"
"8411","Aviación Militar","es"
"8417","Bauarbeiter","de"
"8417","Handlanger","de"
"8417","Construction Worker","en"
"8417","Labourer","en"
"8417","Obrero","es"
"8418","Bauunternehmer","de"
"8418","Building contractors","en"
"8418","Constructor","es"
"8419","Praktikant","de"
"8419","Intern","en"
"8419","Praktikant","en"
"8419","Aprendiz","es"
"8419","Practicante","es"
"8421","Saddam Hussein","de"
"8421","Saddam Hussein","en"
"8422","Kriminalitätsrate","de"
"8422","Kriminalitätsrate","en"
"8422","Criminalidad","es"
"8424","Westdeutschland","de"
"8424","West Germany","en"
"8424","Alemania del Oeste","es"
"8425","Beziehungsstress","de"
"8425","Relationship Stress","en"
"8425","Relación con estrés","es"
"8428","Preisverleihung","de"
"8428","Awards Ceremony","en"
"8428","Entrega de premios","es"
"8430","Safe","de"
"8430","Tresor","de"
"8430","Safe","en"
"8430","Tresor","en"
"8430","A salvo","es"
"8430","Seguro","es"
"8431","Einbruch","de"
"8431","Break-in","en"
"8431","Invasión","es"
"8432","Trottel","de"
"8432","Idiot","en"
"8432","Imbécil","es"
"8433","Intrige","de"
"8433","Plan","de"
"8433","Intrigue","en"
"8433","Plan","en"
"8435","Maulwurf","de"
"8435","Mole","en"
"8435","Topo","es"
"8436","Footballspieler","de"
"8436","Football Player","en"
"8436","Futbolista","es"
"8438","Job","de"
"8438","Job","en"
"8438","Trabajo","es"
"8439","Polizeitraining","de"
"8439","Police training","en"
"8439","Formación policial","es"
"8441","Böse","de"
"8441","Evil","en"
"8441","Mal","es"
"8442","Irische Mafia","de"
"8442","Irish Mafia","en"
"8442","Mafia irlandesa","es"
"8444","Kindersendung","de"
"8444","Kindersendung","en"
"8444","Programa para niños","es"
"8445","Cannes","de"
"8445","Cannes","en"
"8446","Raub","de"
"8446","Robbery","en"
"8446","Robo","es"
"8447","Amische","de"
"8447","Amish","en"
"8449","Klassentreffen","de"
"8449","Klassentreffen","en"
"8449","Reunión de clase","es"
"8453","Tombola","de"
"8453","Tombola","en"
"8455","Achterbahn","de"
"8455","Rollercoaster","en"
"8455","Montaña rusa","es"
"8461","Prügel","de"
"8461","Beating","en"
"8464","Neues Leben","de"
"8464","New Life","en"
"8464","Nueva vida","es"
"8467","Schönling","de"
"8467","Beau","en"
"8468","Besatzung","de"
"8468","Crew","de"
"8468","Mannschaft","de"
"8468","Mitarbeiter","de"
"8468","Crew","en"
"8470","Filmbranche","de"
"8470","Film Industry","en"
"8479","Archiv","de"
"8479","Archiv","en"
"8481","Zeitdruck","de"
"8481","Zeitmangel","de"
"8481","Race Against Time","en"
"8481","Zeitdruck","en"
"8481","Presión","es"
"8483","Grüne Wiese","de"
"8483","Grüne Wiesen","de"
"8483","Wiese","de"
"8483","Meadow","en"
"8483","Pradera","es"
"8485","Käfer","de"
"8485","Beetle","en"
"8485","Bug","en"
"8485","Escarabajo","es"
"8486","Mikrokosmos","de"
"8486","Mikrokosmos","en"
"8488","Phantasien","de"
"8488","Fantasies","en"
"8488","Fantasías","es"
"8489","Problemviertel","de"
"8489","Rough Area","en"
"8490","Castingshow","de"
"8490","Castingshow","en"
"8491","Schläfer","de"
"8491","Sleeper","en"
"8491","Litera","es"
"8492","Imagekampagne","de"
"8492","Imagekampagne","en"
"8492","Campaña de imagen","es"
"8493","Asterix","de"
"8493","Asterix","en"
"8495","Unbesiegbar","de"
"8495","Indefatigable","en"
"8495","Undefeatable","en"
"8495","Invencible","es"
"8496","Brustkrebs","de"
"8496","Breast Cancer","en"
"8496","Cáncer de pecho","es"
"8497","Manga","de"
"8497","Manga","en"
"8498","Eliteeinheit","de"
"8498","Eliteeinheit","en"
"8498","Unidad de élite","es"
"8499","Implantat","de"
"8499","Implantat","en"
"8500","Smaragd","de"
"8500","Emerald","en"
"8500","Esmeralda","es"
"8502","Wunderdroge","de"
"8502","Miracle drug","en"
"8503","Medikamentenstudie","de"
"8503","Medikamentenstud","en"
"8504","Merlin","de"
"8504","Merlin","en"
"8504","Merlín","es"
"8504","Merlín el mago","es"
"8505","Trillerpfeife","de"
"8505","Whistle","en"
"8506","Fernbedienung","de"
"8506","Remote Control","en"
"8506","Control a distancia","es"
"8506","Mando a distancia","es"
"8508","Party","de"
"8508","Party","en"
"8508","Fiesta","es"
"8515","Biene","de"
"8515","Bee","en"
"8515","Abeja","es"
"8516","Oase","de"
"8516","Oasis","en"
"8517","Fotolabor","de"
"8517","Fotolabor","en"
"8518","Französisch-Indianischer Krieg","de"
"8518","French-Indian War","en"
"8519","Mohikaner","de"
"8519","Mohawk","en"
"8519","Mohicano","es"
"8521","Seismologe","de"
"8521","Seismologist","en"
"8521","Sismólogo","es"
"8526","Nähen","de"
"8526","Sewing","en"
"8526","Coser","es"
"8527","Exzentrik","de"
"8527","Eccentric","en"
"8528","Ostern","de"
"8528","Easter","en"
"8528","Pascua","es"
"8530","CGI","de"
"8530","CGI","de"
"8530","Computeranimation","de"
"8530","Computergrafik","de"
"8530","Computer Generated Imagery","en"
"8530","Imágenes generadas por ordenador","es"
"8531","Panda","de"
"8531","Panda","en"
"8531","Oso panda","es"
"8531","Panda","es"
"8532","Metall","de"
"8532","Metall","en"
"8534","Kater","de"
"8534","Puss","en"
"8534","Gatito","es"
"8535","Hotelbar","de"
"8535","Hotel Bar","en"
"8535","Bar de hotel","es"
"8536","Loser","de"
"8536","Loser","en"
"8537","Rassenkonflikt","de"
"8537","Racial Conflict","en"
"8538","Küste","de"
"8538","Coast","en"
"8538","Costa","es"
"8539","Spuren","de"
"8539","Spuren","en"
"8541","Mülldeponie","de"
"8541","Müllhalde","de"
"8541","Müllkippe","de"
"8541","Müllhalde","en"
"8543","Eisentor","de"
"8543","Eisentor","en"
"8544","Anruf","de"
"8544","Telefonanruf","de"
"8544","Anruf","en"
"8544","Phone Call","en"
"8544","Llamada telefónica","es"
"8546","Gedankenkontrolle","de"
"8546","Gedankenkontrolle","en"
"8547","Zaun","de"
"8547","Fence","en"
"8553","Spieler","de"
"8553","Gambler","en"
"8555","Schlamm","de"
"8555","Mud","en"
"8556","Innere Stimme","de"
"8556","Innere Stimme","en"
"8558","Knochenmarkspende","de"
"8558","Knochenmarkspende","en"
"8559","China Town","de"
"8559","China Town","en"
"8561","leihen","de"
"8561","Loan","en"
"8562","Feuerzeug","de"
"8562","Lighter","en"
"8562","Encendedor","es"
"8562","Mechero","es"
"8563","Kolonne","de"
"8563","Kolonne","en"
"8564","Tochter","de"
"8564","Daughter","en"
"8564","Hija","es"
"8565","undercover","de"
"8565","Undercover","en"
"8566","Frauenfeind","de"
"8566","Misogynist","en"
"8567","Oktoberrevolution","de"
"8567","Oktoberrevolution","en"
"8568","Schütze","de"
"8568","Shooter","en"
"8569","Auflösung","de"
"8569","Auflösung","en"
"8570","Präsident","de"
"8570","President","en"
"8570","Presidente","es"
"8572","Jubiläum","de"
"8572","Jubiläum","en"
"8573","Nebenjob","de"
"8573","Nebenjob","en"
"8574","Auto-Tuning","de"
"8574","Auto-Tuning","en"
"8576","Bande","de"
"8576","Bande","en"
"8576","Banda","es"
"8577","Goldmine","de"
"8577","Goldmine","en"
"8578","Gasvergiftung","de"
"8578","Gasvergiftung","en"
"8580","neue Frau","de"
"8580","New Woman","en"
"8581","Ostfriesland","de"
"8581","East Friesland","en"
"8582","2050er Jahre","de"
"8582","2050er Jahre","en"
"8582","Años 2050","es"
"8584","Seelenraub","de"
"8584","Steal one's soul","en"
"8584","Ladrón de almas","es"
"8586","Keks","de"
"8586","Küken","de"
"8586","Bisquit","en"
"8586","Cookie","en"
"8586","Küken","en"
"8586","Galletas","es"
"8587","Bergung","de"
"8587","Rescue","en"
"8587","Rescate","es"
"8588","Beringsee","de"
"8588","Bering Sea","en"
"8590","Läuterung","de"
"8590","Purification","en"
"8590","Purificación","es"
"8593","Superman","de"
"8593","Superman","en"
"8594","Frauenpower","de"
"8594","Girl Power","en"
"8595","Waffenschmuggler","de"
"8595","Weapon Smuggler","en"
"8595","Traficante de armas","es"
"8596","Gerechtigkeitssinn","de"
"8596","Sense of Justice","en"
"8596","Sentido de justicia","es"
"8597","Steuerfahndung","de"
"8597","Tax investigation","en"
"8598","Besatzungszonen","de"
"8598","Occupied Zone","en"
"8598","zone of occupation","en"
"8600","Luftangriff","de"
"8600","Air Raid","en"
"8600","Ataque aéreo","es"
"8601","Nordstaaten","de"
"8601","Nordstaaten","en"
"8603","Haare","de"
"8603","Hair","en"
"8603","Cabello","es"
"8603","Pelo","es"
"8607","Parapsychologie","de"
"8607","Parapsychology","en"
"8607","Parapsicología","es"
"8608","Geiger","de"
"8608","Violinist","de"
"8608","Violinist","en"
"8608","Violinista","es"
"8609","Bernstein","de"
"8609","Amber","en"
"8609","Ámbar","es"
"8610","Jugendcamp","de"
"8610","Youth Camp","en"
"8611","Schuh","de"
"8611","Shoe","en"
"8611","Calzado","es"
"8611","Zapato","es"
"8612","Fünf-Sterne-Hotel","de"
"8612","Luxushotel","de"
"8612","Five Star Hotel","en"
"8612","Luxury Hotel","en"
"8612","Hotel de lujo","es"
"8613","Malibu","de"
"8613","Malibu","en"
"8614","Sich in die Hose machen","de"
"8614","Shit in Your Pants","en"
"8614","Cagarse en los pantalones","es"
"8615","Libidoverlust","de"
"8615","Loss of Libido","en"
"8615","Pérdida del libido","es"
"8616","Guru","de"
"8616","Sex -Guru","de"
"8616","Guru","en"
"8616","Sex -Guru","en"
"8616","Gurú","es"
"8617","Botox","de"
"8617","Botox","en"
"8619","Leichenhalle","de"
"8619","Leichenschauhaus","de"
"8619","Leichenhalle","en"
"8619","Morgue","en"
"8619","Mortuary","en"
"8619","Morgue","es"
"8620","Ehestreit","de"
"8620","Marital Row","en"
"8620","Discusión de pareja","es"
"8621","Sushi","de"
"8621","Sushi","en"
"8624","Klettern","de"
"8624","klettern","de"
"8624","Climbing","en"
"8624","klettern","en"
"8624","Escalada","es"
"8625","Patagonien","de"
"8625","Patagonia","en"
"8626","Yosemite","de"
"8626","Yosemite","en"
"8627","Gestohlenes Geld","de"
"8627","Stolen Money","en"
"8627","Dinero robado","es"
"8628","Berliner Luftbrücke","de"
"8628","Berlin Airlift","en"
"8628","Bloqueo de Berlín","es"
"8628","Puente aéreo de Berlín","es"
"8631","Faulenzer","de"
"8631","Faulpelz","de"
"8631","Slacker","en"
"8631","Vago","es"
"8632","Unternehmensberater","de"
"8632","Wirtschaftsberater","de"
"8632","Business Consultant","en"
"8632","Asesor económico","es"
"8633","Tour de France","de"
"8633","Tour de France","en"
"8633","Tour de Francia","es"
"8634","Radspo","de"
"8634","Radsport","de"
"8634","Cycling","en"
"8634","Radspo","en"
"8634","Ciclismo","es"
"8635","High School Basketball","de"
"8635","High School Basketball","en"
"8635","Basket en el instituto","es"
"8636","Blutspritzer","de"
"8636","Blood Spatter","en"
"8636","Restos de sangre","es"
"8639","Schneemann","de"
"8639","Snowman","en"
"8640","Minderjährige Prostituierte","de"
"8640","Child Prostitute","en"
"8640","Underage Prostitute","en"
"8640","Jóven prostituta","es"
"8641","Wiedersehen","de"
"8641","Reunion","en"
"8641","Reencuentro","es"
"8642","Casanova","de"
"8642","Casanova","en"
"8643","Jade","de"
"8643","Jade","en"
"8644","Schädel","de"
"8644","Schädel","de"
"8644","Skull","en"
"8644","Calavera","es"
"8645","Auszug","de"
"8645","Moving Out","en"
"8646","Ronald Reagan","de"
"8646","Ronald Reagan","en"
"8647","Lybien","de"
"8647","Lybia","en"
"8647","Libia","es"
"8649","Babyklappe","de"
"8649","Baby Drop Box","en"
"8650","Ungewollte Schwangerschaft","de"
"8650","Versehentlich schwanger","de"
"8650","Unwillingly pregnant","en"
"8650","Embarazo no deseado","es"
"8651","Kuwait","de"
"8651","Kuwait","en"
"8651","Kuwait","es"
"8652","Plastik","de"
"8652","Plastic","en"
"8653","Niagara-Fälle","de"
"8653","Niagara Falls","en"
"8653","Cataratas del Niágara","es"
"8654","Sense","de"
"8654","Scythe","en"
"8655","Abgeordnete","de"
"8655","Abgeordneter","de"
"8655","Abgeordnete","en"
"8655","Elected Politician","en"
"8655","Político electo","es"
"8656","Falsche Freunde","de"
"8656","Fake Friend","en"
"8656","Falso amigo","es"
"8657","Heidelberg","de"
"8657","Heidelberg","en"
"8658","Che Guevara","de"
"8658","Che Guevara","en"
"8659","Weströmisches Reich","de"
"8659","Western Roman Empire","en"
"8659","Imperio romano de Occidente","es"
"8660","5. Jahrhundert","de"
"8660","5th century","en"
"8660","Siglo quinto","es"
"8660","Siglo V","es"
"8662","Kurier","de"
"8662","Courier","en"
"8662","Estafeta","es"
"8662","Mensajero","es"
"8663","Dicke Frau","de"
"8663","Übergewichtig","de"
"8663","Fat Lady","en"
"8663","Mujer obesa","es"
"8664","Oberflächlichkeit","de"
"8664","Superficiality","en"
"8664","Superficialidad","es"
"8665","Kompliment","de"
"8665","Compliment","en"
"8666","Preisgeld","de"
"8666","Preisgeld","en"
"8666","Prize money","en"
"8666","Premio en efectivo","es"
"8666","Prix en argent","fr"
"8667","Fernseher","de"
"8667","Television set","en"
"8669","Amor","de"
"8669","Amor","en"
"8669","Cupido","es"
"8670","Pfeil","de"
"8670","Arrow","en"
"8670","Flecha","es"
"8671","Handtasche","de"
"8671","Handbag","en"
"8673","Nachwuchs","de"
"8673","Children","en"
"8673","Kids","en"
"8673","Offspring","en"
"8674","Skrupellosigkeit","de"
"8674","Unscrupulousness","en"
"8674","Sin escrúpulos","es"
"8675","Bausatz","de"
"8675","Construction Kit","en"
"8676","Okinawa","de"
"8676","Okinawa","en"
"8679","Fitness-Studio","de"
"8679","Fitness Studio","en"
"8680","Ferrari","de"
"8680","Ferrari","en"
"8681","Oberster Gerichtshof der USA","de"
"8681","Supreme Court","en"
"8682","Aufsatz","de"
"8682","Essay","en"
"8683","Kreuz","de"
"8683","Cross","en"
"8684","Reliquie","de"
"8684","Reliquie","en"
"8684","Reliquia","es"
"8685","Antichrist","de"
"8685","Antichrist","de"
"8685","Anti-Christ","en"
"8685","Anti-Cristo","es"
"8686","Jahrtausendwende","de"
"8686","Millenium","en"
"8686","Fin del milenio","es"
"8687","Würfel","de"
"8687","Dice","en"
"8688","Panzerfaust","de"
"8688","Anti-tank Rocket Launcher","en"
"8689","Albert Einstein","de"
"8689","Albert Einstein","en"
"8690","Tasmanien","de"
"8690","Tasmania","en"
"8691","Marie Curie","de"
"8691","Marie Curie","en"
"8692","Oligarch","de"
"8692","Oligarch","en"
"8693","Erfahrung","de"
"8693","Experience","en"
"8694","Schlachthof","de"
"8694","Slaughterhouse","en"
"8695","Bestie","de"
"8695","Biest","de"
"8695","Untier","de"
"8695","Beast","en"
"8696","Bodybuilder","de"
"8696","Bodybuilder","en"
"8696","Culturista","es"
"8697","Miss America","de"
"8697","Miss America","en"
"8697","Miss América","es"
"8697","Miss Amérique","fr"
"8698","Orléans","de"
"8698","Orléans","en"
"8699","Johanna von Orléans","de"
"8699","Jeanne d'Arc","en"
"8699","Juana de Arco","es"
"8700","Karl VII.","de"
"8700","Charles VII.","en"
"8700","Carlos VII","es"
"8701","Hundertjähriger Krieg","de"
"8701","100 Year War","en"
"8701","Guerra de los 100 años","es"
"8702","Musketier","de"
"8702","Musketeer","en"
"8702","Mosquetero","es"
"8703","Degen","de"
"8703","Epee","en"
"8703","Espada","es"
"8708","comedy sketches","de"
"8708","Sketch","de"
"8708","comedy sketches","en"
"8708","Sketch","en"
"8709","Bewährung","de"
"8709","Hafturlaub","de"
"8709","Parole","en"
"8709","Libertad condicional","es"
"8710","Kontaktlinse","de"
"8710","Contact Lens","en"
"8711","Michael Jackson","de"
"8711","Michael Jackson","en"
"8712","Verlogenheit","de"
"8712","Lies","en"
"8712","Mendacity","en"
"8713","Lager","de"
"8713","Storage","en"
"8713","Almacén","es"
"8714","Ischgl","de"
"8714","Ischgl","en"
"8716","Aussetzen","de"
"8716","Abandon","en"
"8716","Abandonar","es"
"8716","Interrumpir","es"
"8718","Freitag","de"
"8718","Friday","en"
"8718","Viernes","es"
"8719","Jugendzentrum","de"
"8719","Jugendzentrum","en"
"8720","romance","de"
"8720","Romanze","de"
"8720","Romance","en"
"8720","romanze","en"
"8720","Romance","es"
"8721","Arktis","de"
"8721","Arctic","en"
"8721","Ártico","es"
"8723","verschlagener Wilderer","de"
"8723","Wilderei","de"
"8723","Wilderer","de"
"8723","Poacher","en"
"8723","verschlagener Wilderer","en"
"8723","Wilderei","en"
"8723","Cazador furtivo","es"
"8724","Gegenmittel","de"
"8724","Heilmittel","de"
"8724","Gegenmittel","en"
"8724","Remedy","en"
"8726","Feriencamp","de"
"8726","Ferienlager","de"
"8726","Feriencamp","en"
"8726","Holiday camp","en"
"8726","Campamento de verano","es"
"8727","Päderast","de"
"8727","Pederast","en"
"8728","Ehetherapie","de"
"8728","Paartherapie","de"
"8728","Couples Therapy","en"
"8728","Marriage Counseling","en"
"8728","Terapia de pareja","es"
"8728","Terapia matrimonial","es"
"8729","Leuchtturmwärter","de"
"8729","Lighthouse Keeper","en"
"8729","Farero","es"
"8730","Rausschmeißer","de"
"8730","Türsteher","de"
"8730","Bouncer","en"
"8730","Videur","fr"
"8731","Straßentheater","de"
"8731","Street Theater","en"
"8731","Teatro callejero","es"
"8732","Casting-Agentin","de"
"8732","Talentsucher","de"
"8732","Casting-Agent","en"
"8732","Talent-Scout","en"
"8732","Cazador de talentos","es"
"8733","Hochzeitstag","de"
"8733","Wedding Day","en"
"8734","Kunsthochschule","de"
"8734","Art School","en"
"8734","Escuela de arte","es"
"8735","Wachsfigur","de"
"8735","Waxwork","en"
"8735","Figura de cera","es"
"8737","Bogotá","de"
"8737","Bogotá","en"
"8738","Einhorn","de"
"8738","Unicorn","en"
"8738","Unicornio","es"
"8739","Jackpot","de"
"8739","Jackpot","en"
"8739","Bote","es"
"8739","Jackpot","es"
"8740","Übung","de"
"8740","Exercise","en"
"8740","Ejercicio","es"
"8741","Kinderbuch","de"
"8741","children's book","en"
"8741","Cuento infantil","es"
"8742","Privatleben","de"
"8742","Privacy","en"
