"movie_id","abstract"
"16215","Basada en hechos reales, la película cuenta la historia de Michael Oher, un joven afroamericano con sobrepeso y sin hogar. Michael es adoptado por la familia Touhy, que le apoyará para que desarrolle tanto su carrera de jugador de fútbol americano como su propia vida. La llegada de Michael también influirá en todos los miembros de la familia. "
"28718","Ann es una concertista de piano que un día descubre a su marido Thomas besándose con otra mujer. Entonces decide abandonarlo todo y empezar de nuevo, lejos de su marido. Gracias a la música y a la amistad de George, un viejo conocido, Ann emprenderá un viaje que le llevará hasta una isla. "
"34091","Francisco es viudo y recién jubilado. Sus amigos Tito y Pacheco deciden hacerle un regalo para animarle en un momento difícil: un viaje de una semana a las termas de Chillán. Lucy, la novia de juventud de Francisco, les acompañará en el viaje. A pesar de que al principio Francisco se resiste a pasarlo bien, la experiencia le acabará cambiando la vida a él y a todos. "
"34092","Diana padece menstruaciones dolorosas desde hace años, y siempre se pregunta por qué si está sana. De esta premisa nace este documental que habla sin tabúes de mentruación y feminidad, abordando el tema a través de xperiencias personales y colectivas. "
"15454","Jeanne vive en las afueras de París con su madre Louise, y busca trabajo sin mucha convicción. Un día Louise ve un anuncio en internet que cree que hará cambiar las cosas: la posibilidad de que Jeanne trabaje para el abogado Samuel Bleistein, antiguo conocido de Louise. Sin embargo, para que eso funcione, se inventará una gran mentira que irá creciendo poco a poco."
"34300","Gitti i Chris no son una pareja perfecta, pero se entienden y se quieren a su manera. Mientras disfrutan de sus vacaciones coinciden con otra pareja, aparentemente más exitosa. La convivencia, y sobretodo la comparación, hará que las diferencias entre ellos se hagan más grandes, desequilibrando por completo su relación. "
"34302","Lorenzo Da Ponte es expulsado de Venecia y enviado a Viena. Gracias a su mentor, Casanova, Da Ponte enseguida se introducirá en la sociedad vienesa, donde conocerá a Salieri, el compositor favorito del rey, y al joven Mozart. Gracias a las artimañas de Salieri, Da Ponte se convertirá en libretista de Mozart y acabará siendo fuente de inspiración de su magnífica ópera \"Don Giovanni\""
"34306","Comedia que narra las historias de un grupo de hombres y mujeres de la tercera edad que asisten a clases de sexo para seguir disfrutando de sus cuerpos. Se reúnen y comparten experiencias, mientras aprenden unos de los otros. Olga, la profesora, les ayuda a afrontar los problemas causados por la edad y, sobretodo, les anima a que no dejen nunca de sentir. "
"4475","La vida de Pippa Lee parece idílica: felizmente casada con un escritor treinta años mayor que ella, amiga de sus amigos, orgullosa madre de dos hijos. Sin embargo, cuando sigue a su marido hacia una nueva vida en una comunidad de retirados, empezarán a aflorar los recuerdos y secretos de su agitado pasado. Pippa emprende así un viaje de autodescubrimiento. "
"23651","Anna decide seguir una vieja tradición irlandesa y pedirle matrimonio a su novio el 29 de febrero. Para ello debe viajar hasta Dublín, pero las inclemencias meteorológicas la fuerzan a aterrar en Gales. Allí le pedirá ayuda a Declan, un despreocupado posadero irlandés, que aceptará llevarla hasta la esperada cita. Comienzan así una travesía en coche que les llevará por caminos insospechados. "
"23271","En el funeral del patriarca de la familia, todos se reúnen para darle el último adiós. Poco a poco van llegando los miembros de la familia y los amigos, y tendrán lugar extraños y divertidos sucesos  que desatarán el caos: revelaciones inesperadas, resentimientos, chantajes, amenazas y un mal cadáver. "
"20673","Jean-Pierre y Nathalie son una pareja feliz hasta que él le regala un perro: es un bulldog inglés, y se llama Trésor. Nathalie se vuelva loca de alegría, y enseguida le coje mucho cariño. Pero con la llegada de la nueva mascota a la casa surgen problemas en la pareja, ya que Jean-Pierre se siente sustituído por el perro."
"29854","Bennet y Rose llevan años cruzándose cada día, pero ninguno de los dos se atreve a decir nada. El último día de curso, Bennet se declara, y pasan la mejor noche de sus vidas. Pero tienen un accidente y él muere. Su familia está destrozada y no sabe cómo superar su pérdida. Entonces Rose les comunica que está embarazada y les vuelve a cambiar la vida. "
"17165","Tercera entrega de la saga basada en las novelas de Stephenie Meyer. Seattle está siendo devastada por una serie de misteriosos asesinatos, mientras una vampiresa busca venganza. Además, la graduación está cerca. En medio de este contexto, Bella deberá escoger entre su amor por Edward y su amistad con Jacob, consciente de que su decisión podría desatar una guerra entre vampiros y hombres lobo. "
"34368","Unidades veteranas de infantería y artillería de la división alemana “Fantasma” avanzan silenciosamente hacia una posición en las colinas nevadas de la población alemana de Nenning. Pero un agotado grupo de soldados americanos está dispuesto a defender a cualquier precio el lugar, un punto estratégico para el avance de los aliados y para ganar la guerra. "
"28383","Yu es un adolescente que se ha criado en el seno de una familia muy cristiana. Recién ordenado sacerdote, su padre le obliga a confesar sus pecados, que él comete buscando la aprobación paterna. Yu se dedica diligentemente a obrar mal, hasta que sus fotos a hurtadillas de bragas de chicas lo catapultan a la fama. Pero entonces conoce a Yoko y se ve envuelto en una misteriosa secta. "
"34038","Lucía, de origen hispano, y Marcus, de origen afroamericano, han terminado la universidad, están enamorados y quieren casarse.  Los preparativos de su boda se complicarán cuando sus padres los conviertan en una competición de egos para arreglar viejas rencillas del pasado. "
"15999","Hebba presenta un programa de debates políticos en televisión y es dura y crítica con el gobierno. La presión de su marido para que se relaje hacen que Hebba se centre en historias sobre mujeres de todas las clases sociales. Su éxito es inmediato, pero Hebba descubre un terreno peligroso lleno de engaños y abusos, tanto sexuales como políticos, donde ella misma se convertirá en protagonista. "
"34807","Maria Merryweather tiene 13 años cuando la envían a vivir a la mansión de su tío Sir Benjamin, en el valle de Moonacre. Pronto se da cuenta que en la casa suceden cosas extraordinarias... Maria es consciente de la destrucción del valle, y descubre que es la única que puede salvarlo. Para hacerlo necesitará la ayuda de animales fantásticos y darse prisa, ya que el tiempo es limitado. "
"34809","Carlos Berger, abogado y periodista, fue asesinado en 1973 por el régimen de Pinochet. Su hijo Germán no tenía ni un año. En este documental, Germán profundiza en la figura de su padre más allá del icono político en una búsqueda personal de la memoria de su padre. En el contexto de la historia reciente de Chile, el drama de esta familia representa al de todo un país."
"29222","Una joven rebelde holandesa recorre los caminos del austero paisaje de Connemara, en Irlanda, en busca de soledad. Se cruza con un hombre maduro que vive en una casa apartada, en una isla. Él le le ofrece comida a cambio de trabajo. Ella acepta el trabajo, pero con una condicón: no habrá nada personal. Aunque no tardarán en empezar a sentir curiosidad el uno por el otro..."
"35009","Cuarta y última entrega de Shrek, en la que el verde (anti)héroe se enfrenta a una retorcida versión alternativa de Muy Muy Lejano: ahora gobierna el déspota Rumpelstiltskin y los ogros son perseguidos. Además, sus amigos no le reconocen, ni tampoco Fiona, que ahora es un ogro de caza. Shrek deberá deshacer todo este lío para restablecer el orden, salvar a sus amigos y recuperar a su amada. "
"35013","A raíz de un hecho traumático en su vida, Julia descubre que es capaz de sentir ciertas presencias e incluso de \"ver\" el pasado. Ahora, junto con un grupo de tres periodistas llega a Manasés, un pequeño pueblo del Pirineo, para grabar y tomar fotos de lo que queda de él. Una noche de 1945 todos sus habitantes desaparecieron y nadie sabe el por qué. Quizás ellos puedan encontrar las respuestas..."
"35320","La vida de Darren cambia por completo cuando un circo ambulante se cruza en su camino. De la mano de un vampiro llamado Larten Crepsley, se une al Circo de los Extraños, un espectáculo con criaturas monstruosas. Darren se convierte enseguida en codiciada presa de los vampiros y de sus letales enemigos, y en medio de esta guerra, deberá evitar que acaben con el mundo de los vivos.  "
"21256","Los caminos de Milner, un espía en fuga, y June, se cruzan por casualidad y desencadenan una huída que parece no tener fin, y que les llevará prácticamente por todo el mundo para escapar de una peligrosa amenaza. Pero, por qué son perseguidos? En esta aventura, nada ni nadie es lo que parece..."
"27321","Cansada de su monótona vida, Mei abandona su pueblo natal para instalarse en la gran ciudad de Chongqing. Las cosas no son tan fáciles como ella pensaba, y tras enamorarse de un asesino a sueldo, acaba huyendo a Londres. Allí se casará con un hombre mayor, y enseguida la monotonía volverá a su vida. Frustrada, tiene una aventura con Rachid, un joven indio. "
"35094","La película cuenta la historia de Elisabeth, una cristiana que vive en Inglaterra, y Ousmane, un musulmán que vive en Francia, en la desesperada búsqueda de sus respectivos hijos, desaparecidos después de los ataques terroristas de Londres. Aunque provienen de culturas muy distintas, les unirá la fe y la esperanza de encontrar a sus hijos con vida. "
"35324","La vida de Claudia es perfecta: tiene un bonito café, un marido y un hijo maravillosos, y un amante al que adora. Pero Pablo, su amante, cansado de ser sólo eso, la deja por otra. Claudia, que no está dispuesta a dejarlo escapar, trama un plan con la ayuda de su hermana: llevarlo lejos de su nueva novia para reconquistarlo. Aunque el plan parece sencillo, las cosas se complicarán. "
"587","Edward se pasa la vida contando historias fantásticas e increíbles sobre su vida y sus aventuras. A todo el mundo le encantan menos a su hijo Will, del que está muy distanciado. Cuando Sandra, su esposa, intenta reunirlos de nuevo, Will deberá aprender a aceptar a su padre, y a discernir entre la realidad y la ficción de las historias que cuenta. "
"10193","Woody, Buzz y sus compañeros están preocupados por su futuro ahora que Andy se ha hecho mayor y se prepara para ir a la universidad. Su futuro es una guardería llena de niños deseosos que tocar sus nuevos juguetes. En medio de esta caótica situación, los juguetes tratan de mantenerse juntos. "
"311","La película retrata 50 años del mundo del hampa, a través de la historia de David (\"Noodles\"), un chico judío de los suburbios de Manhattan. A principios del siglo XX conoce a Max, otro chico judío, y enseguida surge una gran amistad. Deciden formar una banda junto a otros chicos del barrio. Así llegrán a convertirse, en tiempos de la prohibición, en unos importantes mafiosos. "
"11216","\"Cinema Paradiso\" es una historia sobre el cine y su magia, sobre el poder de sus imágenes. En un pequeño pueblo de Sicilia, el cine es la única distracción. El pequeño Toto, fascinado por las películas, le pide a Alfredo, el proyeccionista, que le enseñe los entresijos de la profesión. Así nace una profunda amistad, que durará hasta que Toto debe dejar el pueblo y comenzar a buscar sus sueños. "
"275","Un vendedor de coches endeudado contrata a dos gángsters para que secuestren a su mujer y pedirle así un cuantioso rescate a su rico suegro. Lo que parece un plan sencillo se complica cuando tres inocentes son asesinados, y empieza así una espiral de muertes sin sentido. La Jefe de Policía Marge Gunderson entra entonces en escena, y no parará hasta encontrar al culpable. "
"8581","Nueva versión del clásico de terror sobre Freddy Krueger, el asesino que aterroriza y mata a jóvenes mientras duermen. "
"8884","Thriller futurista que tiene lugar en dos mundos paralelos. Uno es el Londres actual. El otro, Meanwhile City, una sociedad futurista dominada por El Ministerio, asociación de gran fervor religioso. Aquí, el detective Jonathan Preest, único ateo que queda, planea venganza..."
"35874","Para poder pagar la escuela privada de su hijo, Rose, la que fuera la jefa de las animadoras con un prometedor futuro -convertida ahora en madre soltera que trabaja como criada- , crea una empresa de limpieza de escenas del crimen con riesgo biológico. Le pide a Norah, su desastrosa hermana, que le ayude. Poco a poco, y a pesar del desagradable trabajo, las hermanas irán limando sus diferencias."
"25017","Una habitación de hotel en el centro de Roma es el escenario interior en el que dos mujeres jóvenes que se acaban de conocer, se internan juntas en una aventura física que les tocará el alma. Todo transcurre en una noche y en las primeras horas de la mañana de un día del comienzo del verano de 2008, antes de que Alba vuelva a España, y Natasha a Rusia. "
"8355","Tercera parte de la saga \"Ice Age\". En ella, el perezoso Sid se mete en un buen lío cuando intenta formar una familia robando unos huevos de dinosaurio. Sus amigos tendrán que ir en su rescate, que les llevará a un mundo subterráneo plagado de dinosaurios, donde conocerán a Buck, la implacable comadreja cazadora de dinosaurios. "
"21586","Adaptación cinematográfica de la popular serie de televisión de los 80. Un grupo de cuatro veteranos de la Guerra de Irak, soldados de las Fuerzas Especiales, que ahora se hacen llamar \"El equipo A\" -liderado por el Coronel Hannibal Smith- intenta ayudar a la gente con problemas mientras huye de la justicia, que les persigue por un crimen que no cometieron. "
"8899","Lorna es una chica albanesa que se asocia con el mafioso Fabio para conseguir la nacionalidad belga. Fabio le ha organizado un matrimonio de conveniencia con Claudy, belga, para que ella obtenga la nacionalidad. Después se casará con un delincuente ruso, todo a cambio de una cuantiosa suma. Pero Fabio planea matar a Claudy, y Lorna debe permanecer en silencio."
"16204","Todos los personajes de \"La vida en tiempos de guerra\" buscan encontrar un lugar en este mundo, impredecible e incomprensible, luchando contra los fantasmas del pasado y enfrentándose a su futuro: la familia, las relaciones sentimentales, el perdón, los hijos,el olvido, la vida."
"19512","Cuando Sandy, una atractiva madre de 40 años descubre que su marido la engaña, su perfecta vida se derrumba. Entonces decide empezar de nuevo, y se marcha con sus dos hijos a Nueva York. Allí conoce a Aram, un recién licenciado de 24 años, con el que tendrá un inesperado romance. Pero es sólo una diversión temporal, o realmente, y a pesar de las diferencias que les separan, es algo duradero?"
"22089","Cinco amigos y ex-compañeros se reúnen 30 años después de su graduación para rendirle homenaje a su ex-entrenador de baloncesto, recién fallecido, para pasar un fin de semana con sus respectivas esposas e hijos en una casa en un lago. Allí se darán cuenta de que, por mucho tiempo que haya pasado, siguen siendo los mismos niños de siempre. "
"20453","Clive y Elsa son dos reputados científicos que trabajan creando especies híbridas para laboratorios farmacéuticos. La ambición les lleva a superar los límites de lo moral, combinando sus experimentos genéticos con ADN humano. Su creación, Dren, pronto amenaza con convertirse en su peor pesadilla: lo que debería ser una criatura inofensiva se convierte en un fascinante y peligroso depredador.  "
"36228","Es verano, y la pequeña Élise se dispone a disfrutar de las vacaciones en el campo. Pero sus sueños se desvanecen cuando su madre decide abandonarlos repentinamente. Élise se encuentra entonces en medio de una familia que navega a la deriva, donde cada cual intenta pasar la pena a su manera. Sin rendirse, decide coger las riendas de la situación para hacer de éste un verano inolvidable."
"19493","Jennifer, la chica más popular del instituto, es poseída por una fuerza maligna que la convierte en una criatura ávida de carne, dispuesta a asesinar a sus compañeros de clase, principalmente a todos los chicos que se la quieren ligar. Needy, su mejor amiga (siempre relgada a su sombra) hará todo lo posible por proteger a los chicos del pueblo, incluído su propio novio. "
"18652","Tom se enamora perdidamente de Summer, la nueva secretaria de su jefe. Pero ella no cree en el amor. A pesar de eso, ambos empiezan una relación. 500 días más tarde, cuando Summer ha puesto fin a su relación, Tom reflexiona sobre toda la historia, para entender el por qué de su separación. "
"16679","Adam es un enigmático joven que ha vivido toda su vida evitando los riesgo. Cuando conoce a Beth, sun nueva vecina, todo cambiará. Beth es una cosmopolita joven que lo saca a rastras al mundo exterior, dando pie a una enigmática relación que demuestra que dos personas con realidades muy distintas pueden llegar a profundos niveles de entendimiento. "
"10196","La nación de Fuego ha declarado la guerra a las demás naciones: Agua, Aire y Tierra. Tras más de un siglo de lucha, y cuando parece que ya no queda esperanza, aparece Aang, último descendiente de la estirpe de los avatares, y el único capaz de manipular todos los elementos. Unido a Katara y Sokka, luchará para restablecer el equilibrio en este mundo en destrucción. "
"36551","Documental basado en el libro homónimo de Naomi Klein, que habla del llamado \"capitalismo del desastre\", que insta a los gobiernos a aprovechar todo tipo de crisis y desastres sociales para aplicar políticas a favor del libre mercado. El documental rastrea los orígenes de este capitalismo, que se encuentran en las teorías económicas radicales del que fue Premio Nobel de Economía, Milton Friedman. "
"25611","La abuela de la cantante Urna fue obligada a destruir su violín durante la Revolución Cultural China. Ahora, su nieta viaja a su Mongolia natal para reconstruir su violín (del que sólo queda la cabeza de caballo y el astil) y recuperar las estrofas perdidas de la legendaria canción tradicional \"Los dos caballos de Genghis Khan\".  "
"18235","Dom Cobb tiene el don de poder penetrar en la mente de las personas para apropiarse de los secretos del subconsciente durante el sueño. Esta habilidad le ha convertido en un codiciado profesional, pero también en un fugitivo internacional que ha sacrificado todo aquello que quería. Ahora tiene la oportunidad de redimirse haciendo todo lo contrario: implantando una idea en vez de sustraerla. "
"23258","En un futuro no muy lejano, se pueden comprar órganos humanos artificiales, caros pero prácticamente perfectos. Los Repo Men se dedican a controlar que todos los que han recibido un órgano cumplan sus pagos (y extraerles de nuevo el órgano si no es así). Remy es uno de los mejores Repo Men. Pero sufre un infarto le ponen un corazón que no puede pagar, así que deberá huír de sus compañeros. "
"16217","Cinco días en la vida de Chelsea, prostituta de lujo y dama de companía de Manhattan, que llega a cobrar hasta 10.000€ por una sola noche. Su novio acepta su trabajo, y ella cree que lo tiene todo bajo control. Pero en este mundo, nunca sabes con quién te vas a encontrar..."
"36586","Un grupo de jóvenes van a pasar el fin de semana a una apartada cabaña en las montañas noruegas, dispuestos a disfrutar del esquí y pasarlo bien. Lo que todavía no saben es que un grupo de zombis -que en su día fueron soldados nazis- están esperándoles, dispuestos a no dejar títere con cabeza. "
"30740","Leslie Wright es una fisioterapeuta de éxito que consigue un gran paciente: Scott McKnight, una estrella de la NBA. Durante la recuperación, Leslie se da cuenta de que se ha enamorado de Scott, pero él está colgado de Morgan, una amiga de Leslie. En medio de este triángulo amoroso, Leslie deberá escoger entre seguir con su carrera profesional o hacer caso de su corazón. "
"19103","A un grupo de mercenarios se les encarga la misión de derrocar al dictador de un país de América del Sur que lleva 20 años causando estragos. Pero una vez que comience la misión, las cosas se complicarán, viéndose todos ellos atrapados en una red de engaños y traiciones donde nada es lo que parece. si quieren sobrevivir, y evitar más muertes inocentes, deberán mantener la unidad de su grupo. "
"24996","Spencer es un agente secreto del gobierno. Cuando conoce a Jen, la mujer de sus sueños, decide abandonar su trabajo para casarse con ella y vivir una vida tranquila y feliz. Pero tres años después, Spencer descubre que alguien ha puesto precio a su cabeza. No sabe quién es, y cualquiera puede ser sospechoso, así que formará equipo con su mujer para averiguar quién quiere verle muerto. "
"26676","Louis y Mousse son una pareja de jóvenes parisinos, guapos y ricos, cuya felicidad se ve truncada por la drogas cuando él muere de una sobredosis. A ella no le dio tiempo de decirle que estaba embarazada, y ahora ya es tarde. Por eso decide huir, refugiarse en una casa lejos de París. Unos meses más tarde aparece Paul, el hermano de Louis, que se reúne con ella para ayudarla y cuidarla"
"8952","Steven Russell, convencional padre de familia, gay reprimido y estafador, acaba en la cárcel cuando la policía le pilla por fraude. Allí se enamorará locamente de su compañero de celda, Phillip Morris. Pero el sistema les separa, y a partir de este momento Steven hará todo lo posible por fugarse, recuperar la libertad y reunirse de nuevo con su amado para poder disfrutar al máximo de la vida. "
"21054","Anna acaba de regresar de África después de haber pasado dos años ahí cooperando con una ONG. Ahora trabaja de vigilante nocturna en un centro de salud a las afueras de Barcelona, ha abandonado a su marido, y vive en una autocaravana. Un día conoce a un joven ingresado por orden judicial y que sufre una parálisis, por el que siente una creciente atracción que se conviertirá en una oscura relación."
"21303","Ahmad vive en Alemania y ha ido a pasar unos días a su Irán natal. Sus amigos han organizado una salida de tres días al mar Caspio. Sepideh es quien se ocupa de organizarlo todo, y como sabe que Ahmad acaba de divorciarse, invita a Elly, la maestra de su hija. Todo parece ir bien, pero el segundo día Elly desaprece. Poco a poco su opinión sobre Elly irá cambiando, mientras la verdad sale a la luz."
"8944","La película narra dos semanas en la vida de Ben, un exitoso productor de Hollywood. Durante este tiempo, deberá enfrentarse e intentar solucionar a los constantes problemas y altibajos que se le presentan, tanto en su vida profesional (envuelto en la gran maquinaria hollywoodiense) como en la personal. "
"12832","En los últimos meses de la II Guerra Mundial, una mujer se esconde en el sótano de un edificio derrumbado en Berlín, mientras las tropas soviéticas del ejército rojo toman la ciudad, arrasando con todo y violando a mujeres indiscriminadamente. Basada en una historia real, es la adaptación al cine del diario que escribió esta mujer."
"37075","Basada en la historia real de Juan Carlos Delgado, \"el Pera\", un delincuente juvenil que en los años 70, con apenas 10 años, se dedicaba a robar coches. Sus padres, en su último intento desesperado por alejarlo de la mala vida de la calle, lo llevan a la Ciudad Escuela de los Muchachos, donde gracias al esfuerzo del Tío Alberto, Juan Carlos recuperará el niño que lleva dentro. "
"33564","Negar y Ashkan acaban de salir de la cárcel y deciden formar un grupo musical, explorando el submundo de Teherán para encontrar a los otros integrantes. Como las autoridades les prohíben tocar en su país, sueñan con escapar de su clandestinidad para poder ir a Europa, aunque para ellos necesitarán dinero, visados y pasaportes. "
"10856","Federico sobrevivió a un terremoto y tiene \"el don\": puede arrebatarle la suerte a los demás. Trabaja gafando jugadores en racha en el casino de Sam, superviviente del Holocausto judío. Pero cuando Federico reta a Sam, éste le quita el don y le expulsa del paraíso. Años más tarde Federico encuentra a Tomás, único superviviente de un accidente de avión, y ve en él su instrumento de venganza. "
"37171","Walter llega a la ciudad buscando venganza por la muerte de su hermana, asesinada. Allí conoce a Linda, una mujer mayor que él pero con heridas similares, ya que su marido también fue asesindao. Poco a poco se establecerá entre ellos una profunda relación que terminará en romance. Walter se convertirá en un gran apoyo para Linda, cuyo hijo sordomudo sufre depresión después de la muerte de su padre"
"37172","Martin es un trompetista de new jazz que rehúye los compromisos, tanto en la vida profesional como en la privada. Cuando siente que Kristina, su gran amor, le quiere por su música y no por lo que es, Martin se lleva una gran decepción y decide romper con ella y huir de la sociedad. Así es como conoce a Hanna, una anciana que le relata su vida en poemas y que le ayudará a reencontrarse. "
"29675","En la Gran Bretaña del siglo II, el soldado romano Quintus Dias, único superviviente de una emboscada en un fuerte fronterizo, se une a la IX Legión, capitaneada por el general Virilo, en su avance para conquistar las tierras del norte, dominadas por los temibles pictos. Cuando Virilo caiga prisionero, Quinto deberá asumir el mando y luchar por sobrevivir, salvar la vida y a su general. "
"21501","Kitty Galore, antigua agente de la organización de gatos espías, ha ido demasiado lejos: ha ideado un plan no tan sólo para derrotar a los enemigos caninos, sino para dominar a toda la humanidad. Ante esta amenaza sin precedentes, gatos y perros deberán dejar atrás sus diferencias para unirse en la lucha contra el maquiavélico plan. Sólo así podrán salvarse a sí mismos y a sus amos. "
"33812","Germain y Margueritte se conocen una tarde en el parque. Él tiene más de 50 años y es prácticamente analfabeto. Vive en una caravana y todos le consideran un idiota feliz. Margueritte es una frágil anciana, culta, delicada y amante de la literatura. Entre ellos, y gracias a la magia de los libros y al placer de la lectura, surgirá una tierna amistad que le cambiará la vida a Germain. "
"22366","Evelyn Salt es una agente de la CIA cuya lealtad es puesta a prueba el día que un desertor le acusa de ser una espía rusa. Salt se da a la fuga, utilizando todas sus habilidades para que no la capturen. Cuando intenta demostrar su inocencia, lo único que consigue es levantar más sospechas, mientras continúa la persecución para saber qué se esconde tras su identidad. Quién es realmente Salt? "
"23386","Brendan es un monje de 12 años que vive en la remota abadía de Kells, en la Irlanda del siglo IX. Su apacible vida cambia cuando conoce al hermano Aidan, maestro y guardián de un excepcional libro que está inacabado. Con la esperanza de terminarlo,  por primera vez en su vida Brendan saldrá de la abadía y se adentrará en el peligroso bosque, donde le espera un mundo maravilloso y sorprendente."
"24895","A Helena su marido la ha abandonado por una joven callgirl, y ha sucumbido a los consejos de una dudosa vidente. Su hija Sally está casada con Roy, un escritor en crisis, aunque en realidad está colgada de su jefe. Mientras, Roy flireta con la atractiva vecina de delante. Un retrato de las pasiones, obsesiones y angustias de estos dos matrimonios, en su intento por solucionar sus problemas. "
"37926","Dane y Lucas son dos hermanos que acaban de mudarse a una casa nueva. Allí, junto con su vecina Julie, descubren una misteriosa puerta en el sótano. Cuando la abren, se encuentran con un profundo pozo lleno de fuerzas malignas que escapan de él. Los tres jóvenes deberán enfrentarse a sus peores miedos y pesadillas para poder poner fin al misterio del pozo. "
"20674","Un grupo de guerreros de élite, liderados por el mercenario Royce, son secuestrados y enviados a un planeta alienígena, para servir de presa a una nueva raza de depredadores extraterrestres. Cuando se dan cuenta, y a pesar de sus diferencias, deberán unir sus fuerzas y luchar contra los depredadores si quieren seguir con vida. "
"23318","Remake del clásico de los 80. Dre se muda a China con su madre pro motivos de trabajo, y la adaptación es dura. En la nueva escuela, enseguida se convierte en el blanco del matón de la clase. Por suerte, el señor Han, el conserje, le enseñará los secretos de las artes marciales para que pueda defenderse. "
"25683","Aaron Greek, que trabaja en una discográfica, tiene una misión: llevar a la estrella de rock Aldous Snow desde Londres hasta Los Angeles, donde dará su primer concierto después de un tiempo apartado de los escenarios. Parece una tarea fácil, pero Aldous está destruído, después de su dolorosa separación se ha convertido en un borracho sin rumbo, y esto no hace más que complicarle las cosas a Aaron."
"1912","Rainer es un exitoso productor de televisión que se gana la vida creando programas basura. Después de un accidente, y estando al borde de la muerte, Rainer decide darle un cambio a su vida y producir un programa de calidad. Pero sus bajas cuotas de pantalla hacen que le despidan. Entonces decide investigar, junto con la bella Pegah y un grupo de parados, todo el sistema de medición de audiencias."
"18466","Biopic de Hildegard von Bingen, una mujer alemana que tuvo visiones desde niña, que acabó siendo monja en un convento, pero que traspasó los muros de la estricta religiosidad del siglo XII. Guiada por sus visiones, Hildegard fue una mujer adelantada a su tiempo, que creía en la medicina y la ciencia, en el humanismo y en la música, y que marcó un antes y un después en la sociedad de la Edad Media."
"37941","El mundo de Colin Diamond se viene abajo cuando su mujer le confiesa que se ha enamorado de otro y que le va a dejar por él. Colin se viene abajo, y sus amigos deciden echarle una mano: secuestran al amante de su mujer y lo llevan a a un apartamento abandonado de Londres. Ahora Colin tiene la oportunidad de vengar su dolor, de darle al chico su merecido..."
"19428","Remake de la película de los 80, \"Fama\" sigue a un grupo de artistas (cantantes, actores, bailarines) a lo largo de cuatro años en el Instituto de Artes Escénicas de Nueva York, donde luchan por convertirse en los mejores de su disciplina. Una historia del esfuerzo, el sudor, las lágrimas, y el sacrifico de un grupo de jóvenes por conseguir sus sueños. "
"38473","Zweitausend Jahre voraus in der Zukunft ist die Raumschiff-Flotte von der Erde immer noch im All unterwegs, um den Planet Zog zu suchen. Die Besatzung ist gespalten zwischen denen, die an die Existenz des Planeten Zog glauben, und denen, die nicht daran glauben. Inmitten des erbitterten Kampfes zwischen den beiden Fraktionen sind Ade und Eva Hokum fest entschlossen, miteinander das Glück zu finden"
"20083","\"Bright Star\" cuenta la historia de amor que, a principios del siglo XIX vivieron el poeta inglés John Keats y su vecina, la extrovertida y elegante estudiante Fanny Brawne. A pesar de sus diferencias, y de que empezó clandestinamente, el intenso romance duró tres años, pero se vio trágicamente interrumpido por la muerte del poeta. "
"38483","Mientras pasa sus vacaciones en Tierra Firme, Campanilla descubre la casa de hadas que ha construido una niña, y decide quedarse allí. Pero es decubierta por la pequeña, que la atrapa. El resto de hadas deciden salir a rescatarla, pero Campanilla ha forjado una gran amistad con la niña, y decide ayudarla a recuperar la relación con su padre, poniendo en peligro el mundo de las hadas. "
"21106","Balthazar Blake es un hechicero que intenta proteger Nueva York de su gran enemigo, Maxim Horvath. Para hacerlo, necesitará la ayuda de Dave Stutler, un chico aparentemente normal pero con un gran potencial oculto. Para ello, Balthazar le entrenará en el arte de la magia, convirtiéndolo en su aprendiz. Juntos, lucharán contra los villanos para salvar la ciudad. "
"38491","Biopic de Lope de Vega, situado en 1588, cuando Lope, todavía un joven soldado, regresa de la guerra a un Madrid en construcción. Allí se verá atrapado por el amor a dos mujeres: una que puede ayudarle a dar un paso a su carrera, y su amor verdadero. Mientras, es perseguido por la justicia, encarcelado y amenazado, hasta huir hacia el puerto de Lisboa, donde se construye un gran ejército naval. "
"27367","Historia de dos hermanos que crecieron en un ambiente oscuro y deplorable, y que fueron separados por una tragedia que dividió a la familia, pero cuyos caminos volverán a unirse: Nick tiene 33 años y acaba de salir de la cárcel. Sólo le preocupan el alcohol y el culturismo. Su hermano pequeño es un yonki que vende heroína para mantener a su hijo de seis años. Ambos luchan por sobrevivir."
"26773","Kassie acaba de cumplir los 40 y, cansada de esperar para cumplir su sueño de ser madre, decide recurrir a la inseminación artificial para tener un hijo. Siete años más tarde, vuelve a Nueva York con su hijo Sebastian y se reencuentra con Wally, su mejor amigo. Wally enseguida siente una fuerte conexión con el niño, con el que parece que comparte algo más que sus neurosis y manías..."
"28546","Icarus es el alias de Edward Genn, antiguo agente del KGB que trabajó en América. Después de la caída de la URSS, Icarus construyó una nueva vida, lejos de su pasado, junto a su familia. Pero ahora su historia sale a la luz, y Icarus será perseguido por unos asesinos que quieren acabar con él y su familia. Antes de que sea demasiado tarde, deberá descubrir quién le quiere muerto. "
"19975","Bilal es un joven kurdo de 17 años que quiere llegar a Inglaterra para reunirse con su novia, pero su sueño se trunca cuando le impiden cruzar el Canal de la Mancha. Entonces decide hacerlo a nado. En la piscina conoce a Simon, un profesor de natación en proceso de divorco, que se volcará en Bilal y hará todo lo que esté en su mano para ayudarlo en su plan, mientras intenta recuperar a su mujer."
