"movie_id","runtime","budget","revenue","homepage"
"49878","25","0","0",""
"49879","89","0","0",""
"49880","0","0","0",""
"49881","107","0","0",""
"49882","188","0","0",""
"49886","15","0","0",""
"49888","0","0","0",""
"49889","0","0","0",""
"49890","88","0","0",""
"49892","11","0","0",""
"49893","0","0","0",""
"49894","0","0","0",""
"49895","0","0","0",""
"49896","98","0","0",""
"49897","90","0","0",""
"49899","90","0","0",""
"49900","0","0","0",""
"49901","108","0","0",""
"49950","74","0","0",""
"49911","85","0","0",""
"49914","0","0","0",""
"49915","0","0","0",""
"49917","0","0","0",""
"49918","0","0","0",""
"49919","90","0","0",""
"49920","0","0","0",""
"49921","117","0","0",""
"49922","0","0","0",""
"49923","94","0","0",""
"49924","0","0","0",""
"49925","90","0","0",""
"49926","0","0","0",""
"49929","90","0","0",""
"49927","98","0","0",""
"49930","95","0","0",""
"49932","0","0","0",""
"49933","0","0","0",""
"49934","0","0","0",""
"49936","90","0","0",""
"49937","267","0","0",""
"49941","0","0","0",""
"49942","0","0","0",""
"49944","116","0","0",""
"53247","98","0","0",""
"49952","92","0","0",""
"49954","93","0","0",""
"50204","135","0","0",""
"49956","120","55000000","0","http://thepirates-movie.co.uk/"
"49958","170","0","0",""
"51319","94","0","0",""
"50011","72","0","0",""
"49981","97","0","0",""
"49982","55","0","0",""
"49983","96","0","0",""
"49986","71","0","0",""
"49987","118","0","0",""
"49991","0","0","0",""
"49992","93","0","0",""
"49993","0","0","0",""
"49994","0","0","0",""
"49995","0","0","0",""
"49996","0","0","0",""
"49997","156","0","0",""
"49998","99","0","0",""
"49999","114","0","0",""
"50000","98","0","0",""
"50002","0","0","0",""
"50003","86","0","0",""
"50004","91","0","0",""
"50005","115","0","0",""
"50006","0","0","0",""
"50007","90","0","0",""
"50008","129","0","0",""
"50012","0","0","0",""
"50013","0","0","0",""
"50014","10","0","0",""
"50015","102","0","0",""
"50016","0","0","0",""
"50017","0","0","0",""
"50018","126","0","0",""
"50019","88","0","0",""
"50020","62","0","0",""
"50021","20","0","0",""
"50022","95","0","0",""
"50023","71","0","0",""
"89975","127","0","0",""
"50025","90","0","0",""
"50026","30","0","0",""
"50027","0","0","0",""
"50028","18","0","0",""
"50029","0","0","0",""
"50030","0","0","0",""
"50031","0","0","0",""
"50032","0","0","0",""
"50033","0","0","0",""
"50034","0","0","0",""
"50035","107","0","0",""
"50036","87","0","0",""
"50037","0","0","0",""
"50038","87","0","0",""
"50039","98","0","0",""
"50040","81","0","0",""
"50196","0","0","0",""
"50042","0","0","0",""
"50043","92","0","376100000",""
"50044","90","0","0",""
"50045","0","0","0",""
"50046","145","0","0",""
"50047","0","0","0",""
"50048","97","0","0",""
"50049","0","0","0",""
"50050","0","0","0",""
"50052","96","0","0",""
"50053","0","0","0",""
"50054","90","0","0",""
"50055","91","0","0",""
"50056","0","0","0",""
"50057","85","0","0",""
"50058","90","0","0",""
"50059","72","0","0",""
"50060","0","0","0",""
"50061","0","0","0",""
"50062","88","0","0",""
"50063","0","0","0",""
"50064","89","0","0",""
"50072","0","0","0",""
"50074","0","0","0",""
"50075","87","0","0",""
"50077","109","0","0",""
"50078","91","0","0",""
"50079","91","0","0",""
"50080","90","0","0",""
"50082","90","0","0",""
"50083","184","0","0",""
"50084","90","0","0",""
"50085","90","0","0",""
"50086","0","0","0",""
"50087","90","0","0",""
"50088","0","0","0",""
"50089","50","0","0",""
"50090","98","0","0",""
"82166","96","0","0",""
"50092","83","0","0",""
"50093","0","0","0",""
"50094","90","0","0",""
"50095","89","0","0",""
"50096","90","0","0",""
"50097","109","0","0",""
"50098","90","0","0",""
"50174","0","0","0",""
"50100","0","0","0",""
"50102","0","0","0",""
"50103","0","0","0",""
"50104","90","0","0",""
"50173","94","0","0",""
"50106","0","0","0",""
"50107","0","0","0",""
"87309","98","0","0",""
"50109","21","0","0",""
"50110","80","0","0",""
"50111","0","0","0",""
"50112","85","0","0",""
"50113","0","0","0",""
"50114","0","0","0",""
"50115","85","0","0",""
"50116","0","0","0",""
"50117","105","0","0",""
"50118","0","0","0",""
"50119","0","0","0",""
"50120","90","0","0",""
"50121","101","0","0",""
"50122","0","0","0",""
"50123","95","0","0",""
"50125","89","0","0",""
"50126","0","0","0",""
"50127","90","0","0",""
"50128","94","0","0",""
"50129","0","0","0",""
"50130","89","0","0",""
"50132","87","0","0",""
"50134","105","0","0",""
"50135","90","0","0",""
"50136","85","0","0",""
"50138","89","0","0",""
"50139","105","0","0",""
"50140","89","0","0",""
"50141","106","0","0",""
"50142","84","0","0",""
"50143","90","0","0",""
"50145","90","0","0",""
"50146","96","0","0",""
"50147","0","0","0",""
"50152","85","0","0",""
"50153","90","0","0",""
"50154","87","0","0",""
"50155","89","0","0",""
"50156","85","0","0",""
"50157","102","0","0",""
"50158","0","0","0",""
"50159","126","0","0",""
"50160","93","500000","0",""
"109467","100","0","0",""
"50162","98","0","0",""
"50163","109","0","0",""
"50164","0","0","0",""
"50165","90","0","0",""
"50166","0","0","0",""
"50175","92","0","0",""
"50176","98","0","0",""
"50177","90","0","0",""
"50178","90","0","0",""
"50179","90","0","0",""
"50180","89","0","0",""
"50181","113","0","0",""
"50182","90","0","0",""
"50188","94","0","0",""
"50189","95","0","0",""
"50190","95","0","0",""
"50191","120","0","0",""
"50192","0","0","0",""
"50193","121","0","0",""
"50194","97","0","0",""
"50197","98","0","0",""
"50198","5","0","0",""
"50199","9","0","0",""
"50201","90","0","0",""
"50202","16","0","0",""
"50203","73","0","0",""
"50205","90","0","0",""
"50206","100","0","0",""
"50207","82","0","0",""
"50209","90","0","0",""
"50210","112","0","0",""
"50211","87","0","0",""
"50212","84","0","0",""
"50213","10","0","0",""
"50214","73","0","0",""
"50216","90","0","0",""
"50217","115","0","0",""
"50219","110","0","0",""
"50220","92","0","0",""
"50221","90","0","0",""
"50222","85","0","0",""
"50223","90","0","0",""
"50224","90","0","0",""
"50225","19","0","0",""
"50226","70","0","0",""
"50227","0","0","0",""
"50228","100","0","0",""
"50310","96","0","0",""
"50230","5","0","0",""
"50231","105","0","0",""
"50233","25","0","0",""
"50234","13","0","0",""
"50235","93","0","0",""
"50236","92","0","0",""
"50237","60","0","0",""
"50256","92","0","0",""
"50257","5","0","0",""
"50258","102","0","0",""
"50260","52","0","0",""
"50261","270","0","0",""
"50262","90","0","0",""
"50263","88","0","0",""
"50264","0","0","0",""
"50265","9","0","0",""
"50266","120","0","0",""
"50268","90","0","0",""
"50280","72","0","0",""
"50291","104","0","0",""
"50296","0","0","0",""
"50297","113","0","0",""
"50298","92","0","0",""
"50299","84","0","0",""
"50301","105","0","0",""
"50302","80","0","0",""
"50303","87","0","0",""
"50306","121","0","14880939",""
"50307","91","70000","0","www.absentiamovie.com"
"50308","93","0","0",""
"50309","0","0","0",""
"50312","112","0","0",""
"50313","100","0","0",""
"50314","90","0","0",""
"50315","100","0","0",""
"50316","90","0","0",""
"50317","63","0","0",""
"50318","90","0","0",""
"50320","108","0","0",""
"50321","90","0","0",""
"50322","85","0","0",""
"50323","80","0","0",""
"50324","90","0","0",""
"50325","90","0","0",""
"50326","65","0","0",""
"50327","90","0","0",""
"50328","155","0","0",""
"50329","110","0","0",""
"50330","95","0","0",""
"50331","90","0","0",""
"50332","90","0","0",""
"50333","115","0","0",""
"50335","95","0","0",""
"50336","79","0","0",""
"50337","106","0","0",""
"50338","90","0","0",""
"50340","60","0","0",""
"50341","95","0","0",""
"50342","75","0","0",""
"50343","83","0","0",""
"50344","60","0","0",""
"50345","94","0","0",""
"50366","101","0","0",""
"51603","0","0","0",""
"51602","104","0","0",""
"50373","116","0","0",""
"55402","97","0","0","http://www.gerhard-richter-painting.de/"
"50374","122","4000000","0","http://www.hausdersuende-derfilm.de/"
"50375","103","0","0",""
"50376","105","0","0",""
"50377","150","0","0","http://www.nbcfilm.com/anatolia"
"50379","85","0","0",""
"50380","7","0","0",""
"50381","52","0","0",""
"50382","90","0","0",""
"50383","103","0","0",""
"50384","105","0","0",""
"50385","87","0","0",""
"50387","96","0","0",""
"50389","94","0","0",""
"50390","107","0","0",""
"50391","0","0","0",""
"50392","93","0","0",""
"50393","91","0","0",""
"50618","24","0","0","www.topper3.de"
"50396","81","0","0",""
"50397","103","0","0",""
"50398","121","0","0",""
"50399","96","0","0",""
"50401","0","0","0",""
"50402","126","0","0",""
"50404","110","0","0",""
"50405","110","0","0",""
"50406","110","0","0",""
"50726","100","0","0",""
"50408","98","0","0",""
"50725","86","0","0",""
"50410","0","0","0",""
"50411","94","0","0",""
"50412","100","0","0",""
"50414","87","0","0",""
"50415","99","0","0",""
"50416","85","0","0",""
"50417","113","0","0",""
"50418","100","0","0",""
"50419","99","0","0",""
"50420","115","0","0",""
"50421","106","0","0",""
"50422","95","0","0",""
"50423","100","15000000","133432856",""
"50426","133","0","0",""
"50427","114","0","0",""
"50428","73","0","0",""
"50429","110","0","0",""
"50431","120","0","0",""
"50432","117","0","0",""
"50433","98","0","4002313",""
"50435","0","0","0",""
"50437","90","0","0",""
"50438","108","0","0",""
"50439","93","0","0",""
"50440","11","0","0",""
"50442","81","0","0",""
"50443","110","0","0",""
"50444","363","0","0",""
"50445","316","0","0",""
"50447","93","0","0",""
"50454","66","0","0",""
"50455","82","0","0",""
"50458","90","0","0",""
"60613","270","0","0",""
"50482","95","0","0",""
"50483","109","0","0",""
"50484","100","0","0",""
"50485","60","0","0",""
"50486","85","0","0",""
"50487","98","0","0",""
"50488","85","0","0",""
"50491","16","0","0",""
"50966","90","0","0",""
"50494","115","0","0",""
"50495","80","0","0",""
"50879","102","17000000","73244881",""
"50497","75","0","0",""
"50498","90","0","0",""
"50499","107","0","0",""
"50500","100","0","0",""
"50501","90","0","0",""
"50502","102","0","0",""
"50503","90","0","0",""
"50504","118","30000000","0",""
"50570","80","0","0",""
"50506","0","0","0",""
"50507","0","0","0",""
"50508","105","0","0",""
"50509","100","0","0","https://www.facebook.com/aufeinmalfilm"
"50510","0","0","0",""
"50511","120","0","0",""
"50512","0","0","0",""
"50513","81","0","0",""
"50514","96","0","0",""
"50515","100","0","0",""
"50516","0","0","0",""
"50517","0","0","0",""
"50521","0","0","0",""
"50522","143","0","0",""
"50523","0","0","0",""
"50524","84","0","0",""
"50525","97","0","0",""
"50526","90","0","0",""
"50527","90","0","0",""
"50528","70","0","0",""
"50529","90","0","0",""
"50530","90","0","0",""
"50531","95","0","0",""
"50532","115","0","0",""
"50533","97","0","0",""
"50534","80","0","0",""
"50535","130","0","0",""
"50536","90","0","0",""
"50538","87","0","0",""
"50539","100","0","0",""
"50540","95","0","0",""
"50541","87","22000000","33621851",""
"50542","88","0","0",""
"50543","91","0","0",""
"50568","115","0","0",""
"50569","85","0","0",""
"50572","87","0","0",""
"50574","92","0","0",""
"50575","90","0","0",""
"50576","83","0","0",""
"50577","100","0","0",""
"50578","100","0","0",""
"50579","95","0","0",""
"50580","105","0","0",""
"50581","108","0","0",""
"50582","90","0","0",""
"50583","90","0","0",""
"50584","100","0","0",""
"50586","90","0","0",""
"50587","85","0","0",""
"50588","90","0","0",""
"50589","83","0","0",""
"50590","90","0","0",""
"50591","90","0","0",""
"50592","90","0","0",""
"50594","95","0","0",""
"50595","90","0","0",""
"50596","90","0","0",""
"50597","100","0","0",""
"50598","90","0","0",""
"50599","105","0","0",""
"50601","125","0","0",""
"50603","70","0","0",""
"50605","90","0","0",""
"50607","55","0","0",""
"50608","124","0","0",""
"50609","185","0","0",""
"50610","95","0","0",""
"50611","60","0","0",""
"50612","101","0","0",""
"50613","75","0","0",""
"50614","86","0","0",""
"50615","70","0","0",""
"50616","102","0","0",""
"50617","90","0","0",""
"50620","97","0","0",""
"50621","102","0","0",""
"50660","138","31000000","161800000",""
"50661","0","0","0",""
"50662","105","0","0",""
"50677","127","0","0",""
"50678","0","0","0",""
"50679","100","0","0",""
"50682","90","0","0",""
"50683","90","0","0",""
"50684","96","0","0",""
"50685","0","0","0",""
"50686","0","0","0",""
"50687","97","0","0",""
"50688","87","0","0",""
"50689","83","0","0",""
"50690","91","0","0",""
"50691","98","0","0",""
"50692","79","0","0",""
"50693","80","0","0",""
"50694","82","0","0",""
"50695","96","0","0",""
"50696","93","0","0",""
"50697","84","0","0",""
"50698","79","0","0",""
"50802","90","0","0",""
"50699","0","0","0",""
"50701","94","0","0",""
"50702","90","0","0",""
"50703","91","0","0",""
"50704","119","0","0",""
"50705","138","0","0",""
"50706","81","0","0",""
"50708","90","0","0","http://diaphana.fr/film/les-neiges-du-kilimandjaro"
"50709","79","0","0",""
"50713","97","0","0",""
"50715","0","0","0",""
"50717","100","0","0",""
"50719","16","0","0",""
"50722","81","0","0",""
"50723","91","0","0",""
"50730","100","0","0",""
"50727","0","0","0",""
"50728","25","0","0",""
"50729","92","0","0",""
"50732","97","0","0",""
"50734","15","0","0",""
"50735","45","0","0",""
"50737","45","0","0",""
"50738","93","0","0",""
"50740","85","0","0",""
"50741","5","0","0",""
"50742","90","0","0",""
"56003","92","0","0",""
"50745","90","0","0",""
"50747","87","0","0",""
"50748","87","0","0",""
"50749","90","0","0",""
"50750","85","0","0",""
"50751","90","0","0",""
"50752","26","0","0",""
"50756","118","0","0",""
"50757","163","0","0",""
"50759","15","0","0",""
"50760","94","0","0",""
"50761","0","0","0",""
"50762","0","0","0",""
"50763","85","0","0",""
"50764","90","0","0",""
"50765","0","0","0",""
"50766","120","0","0",""
"50768","22","0","0",""
"50769","90","0","0",""
"50770","95","0","0",""
"50771","102","0","0",""
"50772","100","0","0",""
"50774","35","0","0",""
"50775","34","0","0",""
"50776","10","0","0",""
"50777","13","0","0",""
"50778","112","0","0",""
"50779","88","0","0",""
"50780","110","0","0",""
"50781","21","0","0",""
"50782","92","0","0",""
"50784","0","0","0",""
"50785","99","0","0",""
"50786","14","0","0",""
"50787","60","0","0",""
"50788","99","0","0",""
"50789","89","0","0",""
"50791","142","0","0",""
"50792","96","0","0",""
"50793","98","0","0",""
"50794","8","0","0",""
"50796","0","0","0",""
"50798","99","0","0",""
"50799","90","0","0",""
"50800","116","0","0",""
"50801","87","0","0",""
"50803","90","0","0",""
"50805","30","0","0",""
"50806","30","0","0",""
"50807","30","0","0",""
"50808","65","0","0",""
"50809","119","0","0",""
"50810","96","0","0",""
"50811","9","0","0",""
"50813","15","0","0",""
"50814","126","0","0",""
"50817","78","0","0",""
"50818","80","0","0",""
"50819","90","0","0",""
"50820","117","0","0",""
"50821","112","0","0",""
"50822","49","0","0",""
"50871","114","0","0",""
"50872","0","0","0",""
"50873","0","0","0",""
"50875","0","0","0",""
"50888","93","0","0",""
"50889","0","0","0",""
"50890","100","0","0",""
"50891","0","0","0",""
"50892","90","0","0",""
"50894","85","0","0",""
"50895","139","0","0",""
"51599","116","0","0",""
"50897","78","0","0",""
"50898","87","0","0",""
"50899","87","0","0",""
"50900","90","0","0",""
"50901","2","0","0",""
"50902","40","0","0","http://www.fighterpilotfilm.com/"
"50903","93","0","0",""
"50904","79","0","0",""
"50905","76","0","0",""
"50906","180","0","0",""
"50907","0","0","0",""
"50908","0","0","0",""
"50909","0","0","0",""
"50910","94","0","0",""
"50911","90","0","0",""
"50912","165","100000000","425368238","http://unchainedmovie.com/"
"50913","106","0","0",""
"50914","110","0","0",""
"50967","90","0","0",""
"50916","89","0","0",""
"50917","105","0","0",""
"50918","90","0","0",""
"50919","80","0","0",""
"50920","89","0","0",""
"50921","86","0","0",""
"50922","15","0","0",""
"50923","89","0","0",""
"50924","0","0","0",""
"50926","45","0","0",""
"50927","0","0","0",""
"50928","77","0","0",""
"50929","0","0","0",""
"50930","0","0","0",""
"50931","89","0","0",""
"50932","0","0","0",""
"50933","10","0","0",""
"50934","100","0","0",""
"50935","87","0","0",""
"50936","130","0","0",""
"50937","105","0","0",""
"50938","111","0","0",""
"50939","90","0","0",""
"50941","2","0","0",""
"50942","30","0","0",""
"50943","90","0","0",""
"50944","101","0","0",""
"50945","98","0","0",""
"50948","90","0","0",""
"50949","91","0","0",""
"50950","75","0","0",""
"50953","80","0","0",""
"50954","205","0","0","http://tinyurl.com/gambit-1987"
"50955","87","0","0",""
"50956","0","0","0",""
"50957","17","0","0",""
"50958","21","0","0",""
"50959","100","0","0",""
"50960","10","0","0",""
"50961","18","0","0",""
"50962","96","0","0",""
"50963","10","0","0",""
"50964","14","0","0",""
"50978","46","0","0",""
"50984","100","0","0",""
"50985","76","0","0",""
"50990","89","0","0",""
"50991","85","0","0",""
"50992","82","0","0",""
"50993","95","0","0",""
"50994","90","0","0",""
"51003","96","0","0",""
"51004","0","0","0",""
"51005","0","0","0",""
"51006","0","0","0",""
"51009","117","0","0",""
"51010","0","0","0",""
"51016","83","0","0",""
"51017","86","0","0",""
"51025","0","0","0",""
"51027","0","0","0",""
"51028","90","0","0",""
"51029","92","0","0",""
"51030","89","0","0",""
"51031","130","0","0",""
"51032","85","0","0",""
"51033","90","0","0",""
"51034","91","0","0",""
"51035","87","0","0",""
"51036","117","0","0",""
"51037","90","0","0",""
"51038","70","0","0",""
"51039","95","0","0",""
"51040","83","0","0",""
"51041","10","0","0",""
"51042","86","0","0",""
"51043","82","0","0",""
"51044","80","0","0",""
"51045","94","27000000","0",""
"51046","84","0","0","http://www.sound-virus.com/Littlerock-Movie/Littlerock.html"
"51047","90","0","0",""
"51048","101","0","0",""
"53280","0","0","0",""
"51050","93","0","0",""
"51374","94","0","0",""
"51051","92","0","0",""
"51053","84","0","0",""
"51059","101","0","0",""
"51064","97","0","0",""
"53248","0","0","0",""
"51083","90","0","0",""
"51084","100","0","0",""
"52296","100","0","0",""
"51086","90","0","0",""
"51087","0","0","0",""
"51088","3","0","0",""
"51089","12","0","0",""
"51090","5","0","0",""
"51091","14","0","0",""
"51092","93","0","0",""
"51093","120","0","0",""
"51094","18","0","0",""
"51095","5","0","0",""
"51096","117","0","0",""
"51097","103","0","0",""
"51098","90","0","0",""
"51100","97","0","0",""
"51101","77","0","0",""
"51102","60","0","0",""
"51103","6","0","0",""
"51104","16","0","0",""
"51105","3","0","0",""
"51106","53","0","0",""
"51107","90","0","0",""
"51108","118","94000000","274650803",""
"51109","102","0","0",""
"51134","100","0","0",""
"51135","92","0","0",""
"51136","86","0","0",""
"51137","90","0","0",""
"51138","0","0","0",""
"51140","0","0","0",""
"51142","0","0","0",""
"51143","108","0","0",""
"51144","17","0","0",""
"51145","13","0","0",""
"51146","2","0","0",""
"51147","90","0","0",""
"51148","90","0","0",""
"51149","148","0","0",""
"51153","112","0","0",""
"51199","109","0","0",""
"51200","122","0","0",""
"51201","92","0","0",""
"51202","99","0","0",""
"51203","22","0","0",""
"51204","13","0","0",""
"51205","15","0","0",""
"51206","93","0","0",""
"51207","98","0","0",""
"51208","90","0","0",""
"51209","17","0","0",""
"51210","90","0","0",""
"51211","90","0","0",""
"51212","109","0","0",""
"51213","105","0","0","http://www.sddistribution.fr/fiche.php?id=52"
"51214","20","0","0",""
"51215","20","0","0",""
"51216","98","0","0",""
"51217","90","0","0",""
"51260","39","0","0",""
"51219","182","0","0",""
"51220","100","0","0",""
"51221","95","0","0",""
"51222","3","0","0",""
"51223","31","0","0",""
"51224","95","0","0",""
"51225","11","0","0",""
"51226","9","0","0",""
"51227","13","0","0",""
"51228","15","0","0",""
"51229","5","0","0",""
"51230","8","0","0",""
"51232","95","0","0",""
"51233","100","0","0",""
"51234","97","0","0",""
"63744","52","0","0",""
"51248","20","0","0",""
"51249","6","0","0",""
"51250","7","0","0","http://www.davidlynch.com/"
"51251","84","0","0",""
"51252","104","0","0",""
"51253","0","0","0",""
"51254","109","0","0",""
"51255","99","0","0",""
"51256","0","0","0",""
"51257","0","0","0",""
"51258","139","0","0",""
"51259","88","0","0",""
"51263","90","0","0",""
"51264","85","0","0",""
"51265","7","0","0",""
"51266","5","0","0",""
"51267","86","0","0",""
"51268","13","0","0",""
"51269","17","0","0",""
"51270","13","0","0",""
"51271","4","0","0",""
"51272","12","0","0",""
"51273","92","0","0",""
"51274","2","0","0",""
"51275","86","0","0",""
"51276","104","0","0",""
"51277","87","0","0",""
"51281","105","0","0",""
"51306","89","0","0",""
"51307","18","0","0",""
"51308","13","0","0",""
"51309","3","0","0",""
"51310","76","0","0",""
"51311","86","0","0",""
"51312","90","0","0",""
"51313","89","0","0",""
"51314","97","0","0",""
"51315","90","0","0",""
"51316","0","0","0",""
"51317","80","0","0",""
"51318","86","0","0",""
"51320","85","0","0",""
"51321","140","0","0",""
"51322","86","0","0",""
"51323","0","0","0",""
"51324","90","0","0",""
"51325","62","0","0",""
"51341","0","0","0",""
"51342","0","0","0",""
"51343","90","0","0",""
"51344","88","0","0",""
"51345","83","0","0",""
"51346","91","0","0",""
"51347","90","0","0",""
"51348","11","0","0",""
"51349","5","0","0",""
"51350","90","0","0",""
"51351","90","0","0",""
"51352","92","0","0",""
"51353","75","0","0",""
"51354","75","0","0",""
"51359","44","0","0",""
"51360","90","0","0",""
"90130","90","0","0",""
"51362","86","0","0",""
"88270","103","0","0",""
"51368","202","0","0",""
"51370","90","0","0",""
"51375","45","0","0",""
"51378","89","0","0",""
"51379","90","0","0",""
"51380","89","0","0",""
"51381","88","0","0",""
"51382","120","15000000","0",""
"51383","0","0","0",""
"51384","97","10000000","0",""
"51385","93","0","0",""
"51386","110","13500000","23500000",""
"51392","90","0","0",""
"51414","90","0","0",""
"51439","89","0","0",""
"51445","0","0","0",""
"51446","96","0","0",""
"51447","94","0","0",""
"51448","88","0","0",""
"51449","80","0","0",""
"51450","93","0","0",""
"51451","100","0","0",""
"51452","98","0","0","http://viva-riva.com/"
"51453","93","0","0",""
"51454","30","0","0",""
"51456","120","0","0","http://www.snowtownthemovie.com/"
"51457","100","0","0",""
"51458","95","0","0",""
"51459","92","0","0",""
"51460","88","0","0",""
"51461","90","0","0",""
"51462","90","0","0",""
"51463","89","0","0",""
"51464","89","0","0",""
"51465","80","0","0",""
"51466","86","0","0",""
"51467","68","0","0",""
"51468","0","0","0",""
"51471","90","0","0",""
"51472","90","0","0",""
"51473","90","0","0",""
"51475","85","0","0",""
"51477","90","0","0",""
"51478","101","0","0",""
"51479","101","0","0",""
"51480","110","0","0",""
"51481","118","0","0",""
"51482","93","0","0",""
"51483","89","0","0",""
"51484","70","0","0",""
"51485","0","0","0",""
"51486","5","0","0",""
"51487","110","0","0",""
"51489","7","0","0",""
"51490","5","0","0",""
"51491","108","0","0",""
"51492","89","0","0",""
"51493","120","0","0","http://screenbase.screendaily.com/films/961"
"51494","91","0","0",""
"51495","96","0","0",""
"51496","76","0","0",""
"51497","69","0","0",""
"51498","84","0","0",""
"53240","77","0","0",""
"51504","93","0","0",""
"51505","115","0","0",""
"51506","254","0","0",""
"51507","91","0","0",""
"51508","96","0","0",""
"51509","201","0","0",""
"51510","102","0","0",""
"51511","85","0","0",""
"51512","105","0","0",""
"51520","0","0","0",""
"51521","112","0","0",""
"51522","76","0","0",""
"51523","115","0","0",""
"51538","105","0","0","http://www.elsexodelosangeles.es/"
"51539","118","0","0",""
"51540","60","0","0","http://www.rockabillyruhrpott.de/"
"51541","0","0","0",""
"51542","0","0","0",""
"51543","0","0","0",""
"51544","30","0","0","http://www.ledonja.org/presse/k-11-confessions-of-a-sextourist"
"51545","120","0","0",""
"51546","0","0","0",""
"51547","108","0","0",""
"51549","86","0","0",""
"51551","90","0","0",""
"51552","87","0","0",""
"51553","85","0","0",""
"51554","87","0","0",""
"51555","91","0","0",""
"51556","85","0","0",""
"51557","109","0","0",""
"51558","0","0","0",""
"51559","96","0","0",""
"51560","106","0","0",""
"51561","95","0","0",""
"51562","5","0","0",""
"51563","5","0","0",""
"51564","90","0","0",""
"51565","88","0","0",""
"51567","86","0","0",""
"51569","110","0","0",""
"51570","109","0","0",""
"51571","82","0","0",""
"51572","0","0","0",""
"51575","0","0","0",""
"51576","93","0","0",""
"69623","90","0","0",""
"51579","87","0","0",""
"51580","17","0","0",""
"51585","107","0","0",""
"51583","90","0","0",""
"51586","82","0","0",""
"51587","95","0","0",""
"51589","96","0","0",""
"51591","104","0","0",""
"51594","105","0","0",""
"51595","94","0","0",""
"51604","90","0","0",""
"51605","78","0","0",""
"51606","90","0","0",""
"51607","50","0","0",""
"51608","52","0","0",""
"51609","88","0","0",""
"51629","98","0","0",""
"51633","60","0","0",""
"51634","75","0","0",""
"51635","90","0","0",""
"81958","89","0","0",""
"51639","0","0","0",""
"51640","90","0","0",""
"51641","0","0","0",""
"51642","0","0","0",""
"84384","90","0","0",""
"51644","0","0","0",""
"51645","89","0","0",""
"51646","98","0","0",""
"51890","86","0","0",""
"51649","0","0","0",""
"51651","0","0","0",""
"51652","89","0","0",""
"51653","0","0","0",""
"51654","0","0","0",""
"51655","0","0","0",""
"51656","105","0","0",""
"51657","96","0","0",""
"51658","104","0","0",""
"51659","0","0","0",""
"51660","0","0","0",""
"51661","0","0","0",""
"51662","0","0","0",""
"51663","0","0","0",""
"51664","94","0","0",""
"51665","0","0","0",""
"51667","200","0","0",""
"51668","0","0","0",""
"51669","117","0","0",""
"51670","0","0","0",""
"51671","94","0","0",""
"51885","86","0","0",""
"51672","75","0","0",""
"51673","0","0","0",""
"51674","90","0","0",""
"51675","0","0","0",""
"51886","112","0","0",""
"51676","0","0","0",""
"51677","0","0","0",""
"51678","78","0","0",""
"51681","61","0","0",""
"51682","60","0","0",""
"51683","0","0","0",""
"51684","104","0","0",""
"51685","0","0","0",""
"51688","90","0","0",""
"51689","5","0","0",""
"51690","95","0","0",""
"51691","80","0","0",""
"51692","130","0","0",""
"51693","90","0","0",""
"51694","2","0","0",""
"51702","127","0","0",""
"51703","85","0","0",""
"51704","100","0","0",""
"51705","129","5000000","0",""
"51706","114","0","0",""
"52931","64","0","0",""
"51708","94","0","0",""
"51710","95","0","0",""
"52281","44","0","0",""
"51713","128","0","0",""
"56501","92","0","0",""
"94271","105","0","0",""
"51716","87","0","0",""
"51717","90","3700000","0",""
"51718","105","0","0",""
"51719","115","0","0",""
"51720","120","0","0",""
"51721","84","0","0",""
"51722","100","0","0",""
"51723","107","0","0",""
"51724","98","0","0",""
"51725","0","0","0",""
"51739","120","0","0",""
"51798","94","0","0",""
"51799","82","0","0",""
"51800","112","0","0",""
"51801","82","0","0",""
"51802","99","0","0",""
"51803","90","0","0",""
"51804","0","0","0",""
"51805","75","0","0",""
"51806","101","0","0",""
"51807","92","0","0",""
"51808","88","0","0",""
"51809","0","0","0",""
"51810","105","0","0",""
"51811","98","0","0",""
"51812","91","0","0",""
"51816","81","0","0",""
"51817","120","0","0",""
"51818","0","0","0",""
"51819","101","0","0",""
"51820","86","0","0",""
"51821","80","0","0",""
"51822","91","0","0",""
"51823","87","0","0",""
"51825","112","0","0",""
"51826","113","0","0",""
"51827","11","0","0",""
"51828","100","0","0",""
"51829","90","2250000","0",""
"51830","95","0","0",""
"51831","48","0","0",""
"51832","92","0","0",""
"51839","95","0","0",""
"51896","112","11500000","426588510",""
"51841","93","0","0",""
"60766","3","0","0",""
"51844","89","0","0",""
"51892","89","0","0",""
"51847","89","0","0",""
"51848","144","0","0",""
"51851","98","0","0",""
"51852","82","0","0",""
"51853","98","0","0",""
"51854","98","0","0",""
"51855","85","0","0",""
"51856","97","0","0",""
"51857","90","0","0",""
"51858","87","0","0",""
"51859","110","0","0",""
"51860","80","0","0",""
"51861","87","0","0",""
"51862","68","0","0",""
"51864","20","0","0",""
"51865","88","0","0",""
"51868","93","0","0",""
"51869","94","0","0",""
"51870","165","0","0",""
"51874","90","0","0",""
"51875","90","0","0",""
"51876","100","0","0",""
"51878","85","0","0",""
"51879","92","0","0",""
"51880","84","0","0",""
"51881","15","0","0",""
"51882","84","0","0",""
"51883","75","0","0",""
"51887","107","0","0",""
"51888","87","0","0",""
"51893","101","0","0",""
